id,timestamp,id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1778415645970,0.0,-0.07268717,0.4230125,0.6775395,-0.84467393,-0.12293663,-1.5980235
1,1778415645980,1.0,-0.010793312,0.3901447,0.60259616,-0.9274462,-0.06582073,-1.6620116
2,1778415645990,2.0,0.07969977,0.4101459,0.64442784,-0.9592112,0.015118915,-1.73501
3,1778415646000,3.0,0.18129106,0.43545225,0.67747855,-0.9456194,0.21273382,-1.8217529
4,1778415646010,4.0,0.19799936,0.4561242,0.51679844,-0.9457721,0.39599338,-1.9462167
5,1778415646020,5.0,0.23019636,0.48917487,0.24745347,-1.0725267,-0.10140363,-1.9506454
6,1778415646030,6.0,0.3963646,0.42179292,0.26330805,-1.2363913,-0.8324566,-1.7762434
7,1778415646040,7.0,0.465393,0.52545744,0.45844138,-1.4385877,-1.3800973,-1.6588045
8,1778415646050,8.0,0.56045955,0.59180284,0.5286894,-1.5682437,-1.6664404,-1.6029104
9,1778415646060,9.0,0.7000409,0.7273595,0.5944859,-1.5392277,-2.162463,-1.6846136
10,1778415646070,10.0,0.86102587,0.7810212,0.6826008,-1.2406673,-2.5318837,-1.9414824
11,1778415646080,11.0,0.8088277,0.9997535,0.8551108,-0.5702427,-2.789058,-2.4452937
12,1778415646090,12.0,0.92517596,1.039207,0.90358925,0.2910773,-3.2473598,-3.022256
13,1778415646100,13.0,1.0060343,1.1130528,1.0473173,1.5488489,-4.115552,-3.6210566
14,1778415646110,14.0,1.250073,1.2878191,1.0404875,2.574186,-5.7457986,-3.73651
15,1778415646120,15.0,1.2247056,1.4406939,1.6885741,3.232088,-7.0205216,-3.311806
16,1778415646130,16.0,1.1375664,1.5710063,2.010605,3.769955,-6.888422,-3.452763
17,1778415646140,17.0,0.91444355,1.7867507,2.303976,4.0613375,-7.1616316,-4.3664646
18,1778415646150,18.0,0.9185292,1.8652308,2.5792968,3.9939897,-7.4533195,-4.7418413
19,1778415646160,19.0,1.2123269,1.5247232,3.0515807,3.7548358,-8.153982,-4.9582405
20,1778415646170,20.0,1.3798976,1.229279,3.3265967,3.71177,-8.426275,-4.73558
21,1778415646180,21.0,1.3956913,1.1801298,3.6454568,3.8579195,-8.3509865,-4.3576074
22,1778415646190,22.0,1.2944658,1.4063016,3.847298,4.321261,-8.210945,-3.7148242
23,1778415646200,23.0,1.3698361,1.8188256,4.464285,4.5604143,-8.025242,-3.5651622
24,1778415646210,,,,,,,
25,1778415646220,24.0,1.5202717,1.9066355,4.575084,4.2992697,-6.616434,-3.8186715
26,1778415646230,25.0,1.6309489,1.7173562,4.0231614,3.8736491,-5.1631856,-3.813479
27,1778415646240,26.0,1.490087,2.1797004,3.852603,3.3130276,-4.672814,-3.7398698
28,1778415646250,27.0,1.6105208,2.0662792,3.7239368,3.0808988,-4.0709586,-3.7722456
29,1778415646260,28.0,1.4852085,2.028716,3.9012032,2.6406178,-3.1230485,-4.212985
30,1778415646270,29.0,1.2778794,1.9797497,3.7140584,2.3808472,-1.9989038,-4.512156
31,1778415646280,30.0,1.229523,1.513259,3.1688435,2.0546453,-0.9443977,-5.004208
32,1778415646290,31.0,0.95719004,1.5579567,2.7215612,2.041359,-0.60903263,-5.190675
33,1778415646300,32.0,0.7017483,1.2253764,2.3110495,2.3134995,-0.559858,-5.301089
34,1778415646310,33.0,0.63442725,0.6358298,1.6440594,3.7105482,-1.4482088,-5.9159245
35,1778415646320,34.0,0.8318778,0.3460568,1.5827752,4.5362854,-1.7857119,-6.372546
36,1778415646330,35.0,0.8318778,0.3460568,1.5827752,4.5362854,-1.7857119,-6.372546
37,1778415646340,36.0,1.0998813,0.015915563,1.6168627,4.8149924,-2.1481075,-7.28243
38,1778415646350,37.0,1.3090397,-0.28446782,1.6504622,4.5497246,-1.7356209,-7.974235
