id,timestamp,id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1778415513930,0.0,-0.118604474,0.500578,0.62918305,-0.6426302,-0.113926366,-0.66737026
1,1778415513940,1.0,-0.12915388,0.5052124,0.47838157,-0.7829765,-0.1638646,-0.71868294
2,1778415513950,2.0,-0.12683667,0.46405149,0.38038805,-0.9242391,-0.44043383,-0.7298313
3,1778415513960,3.0,-0.12683667,0.46405149,0.38038805,-0.9242391,-0.44043383,-0.7298313
4,1778415513970,4.0,-0.12683667,0.46405149,0.38038805,-0.9242391,-0.44043383,-0.7298313
5,1778415513980,5.0,-0.12683667,0.46405149,0.38038805,-0.9242391,-0.44043383,-0.7298313
6,1778415513990,6.0,0.190255,0.228306,0.34556895,-1.5057828,-1.2754866,-0.5343544
7,1778415514000,7.0,0.25330746,0.27965048,0.18885247,-1.5005904,-0.871552,-0.86177814
8,1778415514010,8.0,0.3312998,0.17452239,0.05250306,-1.5726726,-1.0532844,-0.9285152
9,1778415514020,9.0,0.28855342,0.2552588,-0.046527103,-1.6410894,-1.3014483,-1.073901
10,1778415514030,10.0,0.3389222,0.30007848,-0.029026084,-1.8419114,-1.6756034,-1.3990341
11,1778415514040,11.0,0.44685537,0.13708118,0.16324124,-2.0470095,-1.7698293,-1.5916094
12,1778415514050,12.0,0.35178882,0.10049367,0.35209373,-2.2371411,-1.3200798,-1.7090483
13,1778415514060,13.0,0.37258273,0.010122542,0.2639788,-2.3112087,-1.0338894,-1.767844
14,1778415514070,14.0,0.37258273,0.010122542,0.2639788,-2.3112087,-1.0338894,-1.767844
15,1778415514080,15.0,0.37258273,0.010122542,0.2639788,-2.3112087,-1.0338894,-1.767844
16,1778415514090,16.0,0.3691069,-0.13165402,0.04256346,-2.1591032,-1.5725199,-1.3993396
17,1778415514100,,,,,,,
18,1778415514110,17.0,0.66028243,-0.010549396,0.032014064,-1.9191859,-2.2805126,-1.3796391
19,1778415514120,18.0,0.971764,0.06695513,-0.083480485,-1.9268217,-3.1320589,-1.3941472
20,1778415514130,19.0,1.0973811,0.013110521,-0.17848602,-1.7814357,-3.987881,-1.2782356
21,1778415514140,20.0,0.6048524,0.2503805,0.8468787,-1.5856534,-3.8563924,-1.5589281
22,1778415514150,21.0,0.9591413,0.18287653,0.8537083,-1.7041613,-2.942996,-2.2954788
23,1778415514160,22.0,1.2648299,0.25507587,1.0228646,-1.7041613,-2.942996,-2.2954788
24,1778415514170,23.0,1.3397123,0.47643024,1.0869538,-1.7886134,-2.561358,-2.3539693
25,1778415514180,24.0,1.3397123,0.47643024,1.0869538,-1.7886134,-2.561358,-2.3539693
26,1778415514190,25.0,1.3397123,0.47643024,1.0869538,-1.7886134,-2.561358,-2.3539693
27,1778415514200,26.0,2.0650594,1.0379874,2.3922737,-1.9161316,-2.424677,-3.2983668
28,1778415514210,27.0,2.0650594,1.0379874,2.3922737,-1.9161316,-2.424677,-3.2983668
29,1778415514220,28.0,2.1231117,1.1334198,2.637166,-1.4340062,-2.9955304,-3.7517817
30,1778415514230,29.0,2.251473,1.0842706,3.2216513,-0.65377855,-3.7116172,-4.2930083
31,1778415514240,30.0,2.3819683,0.92920053,4.2339053,0.42821655,-3.8852556,-4.9194508
32,1778415514250,31.0,2.3819683,0.92920053,4.2339053,0.42821655,-3.8852556,-4.9194508
33,1778415514260,32.0,2.1747,0.96566606,4.372084,1.7281377,-3.1143436,-4.695263
34,1778415514270,33.0,2.1747,0.96566606,4.372084,1.7281377,-3.1143436,-4.695263
35,1778415514280,34.0,2.1747,0.96566606,4.372084,1.7281377,-3.1143436,-4.695263
36,1778415514290,35.0,2.1747,0.96566606,4.372084,1.7281377,-3.1143436,-4.695263
37,1778415514300,36.0,2.2108607,1.4097164,4.129509,3.9521453,-4.134947,-5.031086
38,1778415514310,37.0,2.1918962,1.3628234,4.0646276,4.582711,-3.9371793,-5.7786326
39,1778415514320,38.0,2.1273193,1.2894045,3.880958,4.7303877,-3.6184602,-6.1136923
40,1778415514330,39.0,2.0131662,1.1160408,3.6625917,4.7403145,-2.9167287,-6.496857
41,1778415514340,40.0,1.8270577,0.9084677,3.4003813,4.5480447,-2.0810652,-6.8045807
42,1778415514350,41.0,1.6386932,0.53820217,2.631434,4.3397393,-1.4963144,-7.0047917
43,1778415514360,42.0,1.2866604,0.38947394,2.7332692,4.3463063,-1.3756685,-7.018078
44,1778415514370,43.0,1.2866604,0.38947394,2.7332692,4.3463063,-1.3756685,-7.018078
45,1778415514380,44.0,1.2866604,0.38947394,2.7332692,4.3463063,-1.3756685,-7.018078
46,1778415514390,45.0,1.2866604,0.38947394,2.7332692,4.3463063,-1.3756685,-7.018078
47,1778415514400,46.0,0.878222,-0.40795064,1.7988245,5.297576,-1.3011429,-6.560082
48,1778415514410,47.0,0.86492854,-0.49618748,1.54259,5.917757,-1.7724255,-6.4936504
49,1778415514420,48.0,0.86492854,-0.49618748,1.54259,6.2745023,-2.1061106,-6.5246515
50,1778415514430,49.0,0.9703005,-0.50679785,1.3836783,6.3053513,-2.2366831,-6.770983
51,1778415514440,50.0,0.9840818,-0.5660086,1.2565367,5.7975693,-2.0879374,-6.921103
52,1778415514450,51.0,0.9843257,-0.63759816,1.0589643,5.1541753,-2.0205896,-7.016093
53,1778415514460,52.0,0.9843257,-0.63759816,1.0589643,5.1541753,-2.0205896,-7.016093
54,1778415514470,53.0,0.9938995,-0.6188166,0.93432283,4.180151,-2.4397957,-7.0032644
55,1778415514480,54.0,0.9938995,-0.6188166,0.93432283,4.180151,-2.4397957,-7.0032644
56,1778415514490,55.0,0.9938995,-0.6188166,0.93432283,4.180151,-2.4397957,-7.0032644
57,1778415514500,56.0,1.2368405,-0.6916867,0.9104799,3.5897496,-2.701857,-6.6894326
58,1778415514510,57.0,1.3592867,-0.5860708,0.8850516,3.39412,-2.862362,-6.6204047
59,1778415514520,58.0,1.4575241,-0.52856743,0.91352886,3.1680999,-2.946814,-6.617045
60,1778415514530,59.0,1.5464927,-0.5158838,0.9573729,2.783102,-2.8831313,-6.5813093
61,1778415514540,60.0,1.5499076,-0.52801865,0.96572715,2.3058636,-2.5922067,-6.4279823
62,1778415514550,61.0,1.5192959,-0.5505809,0.90419906,1.8432859,-2.2182045,-6.197686
63,1778415514560,62.0,1.4619756,-0.6012546,0.86773354,1.5464053,-1.8907807,-5.8760657
64,1778415514570,63.0,1.3768486,-0.64503765,0.652843,1.3611605,-1.5543466,-5.5458927
65,1778415514580,64.0,1.3592867,-0.7125416,0.49277264,1.3035865,-1.4996742,-5.2699347
66,1778415514590,65.0,1.3157475,-0.7802894,0.2248302,1.3536774,-1.4202617,-4.919145
67,1778415514600,66.0,1.2752573,-0.8726729,0.07719963,1.3738359,-1.427592,-4.725959
68,1778415514610,67.0,1.0531102,-0.91291916,-0.15860681,1.215011,-1.5919148,-4.498259
69,1778415514620,68.0,0.79742455,-1.1550674,-0.19854817,0.91232723,-1.5925257,-4.432896
70,1778415514630,69.0,0.47527164,-1.457646,-0.26361296,0.47647488,-1.3368785,-4.01705
71,1778415514640,70.0,-0.015549688,-1.4941115,-0.42642733,0.035277467,-1.1183416,-3.6121988
72,1778415514650,,,,,,,
73,1778415514660,71.0,-0.20092636,-1.9011475,-0.29574898,-0.6238461,-0.6430884,-3.0909781
74,1778415514670,72.0,-0.6697952,-2.4953895,-0.50942,-1.758681,1.1291844,-2.2461514
75,1778415514680,73.0,-0.6697952,-2.4953895,-0.50942,-1.758681,1.1291844,-2.2461514
76,1778415514690,74.0,-1.5978981,-2.6055179,-1.103601,-1.7702875,2.0422752,-2.1125247
77,1778415514700,75.0,-2.5454535,-3.4033694,-1.9562117,-0.20723604,0.6516405,-1.9651535
78,1778415514710,76.0,-2.5454535,-3.4033694,-1.9562117,-0.20723604,0.6516405,-1.9651535
79,1778415514720,77.0,-2.9399276,-3.7880867,-2.1912866,0.84329945,-0.8929323,-1.547169
80,1778415514730,78.0,-3.0632274,-4.036821,-2.084756,1.2760975,-1.7792977,-1.0535898
81,1778415514740,79.0,-3.0895705,-4.270005,-0.9323105,0.82543164,-2.4510968,2.3122776
82,1778415514750,80.0,-2.953709,-4.072189,-0.6810763,0.35827246,-1.8680259,3.9035816
83,1778415514760,81.0,-2.5716136,-3.6538105,-0.6650998,0.35827246,-1.8680259,3.9035816
84,1778415514770,82.0,-2.081585,-3.2696419,-0.6926014,0.42073345,-0.9034697,7.407352
85,1778415514780,83.0,-1.0073758,-2.7711372,-0.81291324,0.8352055,-0.69043046,9.313557
86,1778415514790,84.0,-1.0073758,-2.7711372,-0.81291324,0.8352055,-0.69043046,9.313557
87,1778415514800,85.0,0.07677277,-2.335014,-0.9499944,0.85902923,-0.8688031,10.468092
88,1778415514810,86.0,0.88864946,-2.0213985,-0.74479955,0.6047566,-0.99265605,10.959839
89,1778415514820,87.0,1.568933,-1.765225,-0.59954715,0.120493166,-0.8669705,11.219304
90,1778415514830,88.0,2.1591504,-1.6241192,-0.4795402,-0.17562376,-0.82909685,11.31414
91,1778415514840,89.0,2.8137007,-1.4379498,-0.20391434,-0.7002043,-0.7104363,11.435856
92,1778415514850,90.0,3.1823199,-1.4176437,0.085004956,-1.0433578,-0.40576723,11.387139
93,1778415514860,91.0,3.4724588,-1.5381995,-0.11232363,-0.91247994,-0.5152648,10.958617
94,1778415514870,92.0,3.462824,-1.3576401,-0.52198166,-0.24984388,-1.7637206,10.260093
95,1778415514880,93.0,3.4651413,-1.4349618,-0.42667124,0.2938262,-3.1068606,9.605398
96,1778415514890,94.0,3.4655073,-1.6877815,-0.081773065,0.817185,-4.096615,8.89878
97,1778415514900,95.0,3.4208703,-2.0483513,0.1890964,1.079857,-4.2294784,8.685588
98,1778415514910,96.0,3.3553789,-2.2961094,0.34550798,1.195616,-4.0033054,8.8438015
99,1778415514920,97.0,3.3553789,-2.2961094,0.34550798,1.195616,-4.0033054,8.8438015
100,1778415514930,98.0,3.3666599,-2.4581313,0.50063896,1.2220359,-3.3399057,9.399995
101,1778415514940,99.0,3.2867773,-2.4072137,0.5813754,1.0395399,-2.3967297,10.006431
102,1778415514950,100.0,3.3197057,-1.9859085,0.20074342,0.39553526,-1.0374019,10.801624
103,1778415514960,101.0,3.4213583,-1.5849096,-0.08512692,0.030543262,-1.2140946,10.319194
104,1778415514970,102.0,3.429712,-1.519113,-0.09482261,-0.34788775,-1.5848899,9.567524
105,1778415514980,103.0,3.3358045,-1.6693046,0.078663126,-0.5626069,-2.037541,8.85327
106,1778415514990,104.0,3.2129924,-1.7799209,0.3079448,-0.355829,-2.3087652,8.711244
107,1778415515000,105.0,3.1212187,-1.6931474,0.5081394,0.23884831,-2.2999077,8.978192
108,1778415515010,106.0,3.3586717,-1.580641,0.57320416,0.7507534,-2.134974,9.3599825
109,1778415515020,107.0,3.6849709,-1.3117838,0.5966811,0.7507534,-2.134974,9.3599825
110,1778415515030,108.0,3.6849709,-1.3117838,0.5966811,0.893085,-1.9895881,9.680534
111,1778415515040,109.0,4.3681207,-0.38544932,0.7315061,-0.51251596,-1.6444492,9.266826
112,1778415515050,110.0,4.783206,-0.15915562,0.9742642,-0.97097033,-1.3778065,9.006291
113,1778415515060,111.0,5.2029862,0.18263261,1.2216567,-1.1180362,-0.6209445,8.650463
114,1778415515070,112.0,5.374704,0.9095652,1.3891054,-1.0386237,0.49770245,8.044332
115,1778415515080,113.0,5.7025275,1.2651958,1.4048991,-0.98715824,1.6019942,7.3381715
116,1778415515090,114.0,5.7512503,1.5401508,1.2050703,-0.79504114,3.0876184,6.144235
117,1778415515100,115.0,5.862903,1.6930866,0.44734317,-0.32360587,3.6396878,5.2899404
118,1778415515110,116.0,5.895405,1.9895673,-0.22879384,0.42959097,3.0166054,4.672203
