id,timestamp,id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1778415733550,0.0,0.8106571,0.5172863,0.67516136,0.48090366,-0.7339546,0.5154176
1,1778415733560,1.0,0.82785314,0.47319835,0.54741,0.31749722,-0.47021353,0.40607268
2,1778415733570,2.0,0.8351097,0.44453815,0.3641676,0.12812899,-0.45356745,0.3736968
3,1778415733580,3.0,0.8515131,0.44935548,0.33684894,0.06078109,-0.5545129,0.36942077
4,1778415733590,4.0,0.8616357,0.4724056,0.39648655,0.017104227,-0.6748534,0.32436943
5,1778415733600,5.0,0.8492569,0.45935607,0.44917256,0.04352415,-0.6545421,0.2764165
6,1778415733610,6.0,0.799132,0.41441444,0.3931937,0.10338894,-0.65484756,0.3297145
7,1778415733620,7.0,0.8467567,0.33642206,0.4027674,0.16630806,-0.7600691,0.49281552
8,1778415733630,8.0,0.895784,0.4027064,0.42112213,0.18891008,-0.75655663,0.559858
9,1778415733640,9.0,0.92322457,0.4816135,0.42252466,0.15592335,-0.72616607,0.4109596
10,1778415733650,10.0,0.94182324,0.45094094,0.4435015,0.09682214,-0.68019843,0.29184088
11,1778415733660,11.0,0.9466406,0.4173414,0.4490506,0.037415497,-0.6087272,0.24846944
12,1778415733670,12.0,0.94225013,0.42319545,0.44661143,-0.027641652,-0.5045747,0.23945917
13,1778415733680,13.0,0.9710323,0.43923298,0.44935548,-0.059101213,-0.4633413,0.22266038
14,1778415733690,14.0,0.9852404,0.44606262,0.45947802,-0.08827003,-0.43310347,0.18997909
15,1778415733700,15.0,1.0004243,0.4431966,0.47252756,-0.12003502,-0.39920044,0.15363261
16,1778415733710,16.0,1.0502442,0.45728278,0.485882,-0.1386664,-0.43279803,0.13057245
17,1778415733720,17.0,1.1019546,0.47643024,0.56924057,-0.14508049,-0.4280638,0.091477074
18,1778415733730,18.0,1.1228703,0.5247867,0.6389397,-0.13439035,-0.30268374,0.0010690142
19,1778415733740,19.0,1.1418959,0.5578984,0.6255243,-0.11178834,-0.19792034,-0.117744274
20,1778415733750,20.0,1.1857399,0.5909491,0.60814524,-0.051618114,-0.15241088,-0.3080288
21,1778415733760,21.0,1.1922647,0.59930325,0.6435742,-0.001985312,-0.1142318,-0.46135598
22,1778415733770,22.0,1.1792151,0.5959494,0.66406316,0.07467828,0.047036625,-0.6588182
23,1778415733780,23.0,1.1556772,0.58180225,0.63552487,0.1469131,0.15515977,-0.7780896
24,1778415733790,24.0,1.1550674,0.51582277,0.56003267,0.19883664,0.15607607,-0.8031351
25,1778415733800,25.0,1.0341457,0.6510136,0.5810705,0.3454443,-0.10277808,-0.66553766
26,1778415733810,26.0,1.1845813,0.48216227,0.52997,0.50243664,-0.118202426,-0.733191
27,1778415733820,27.0,1.135676,0.6905891,0.6816861,0.57787853,-0.0041233404,-0.8940013
28,1778415733830,28.0,1.1954966,0.6680878,0.66991717,0.54519725,0.29626966,-1.178359
29,1778415733840,29.0,1.2083632,0.6913818,0.6055231,0.50320023,0.5195409,-1.3904821
30,1778415733850,30.0,1.1684829,0.6785762,0.53759235,0.4981606,0.6027713,-1.5824465
31,1778415733860,31.0,1.1339077,0.67229533,0.5494833,0.5225952,0.64721173,-1.7110336
32,1778415733870,32.0,1.109089,0.66894144,0.55686176,0.5899431,0.6974554,-1.7948748
33,1778415733880,33.0,1.091893,0.6543065,0.54143405,0.7107417,0.77518797,-1.8852829
34,1778415733890,34.0,1.0825021,0.65912384,0.5098468,0.79519385,0.8049677,-1.9521726
