id,timestamp,id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1778415621790,0.0,-0.13677627,0.6105234,1.0925637,-0.6290385,0.5710063,0.030543262
1,1778415621800,1.0,-0.1372641,0.5860098,1.0134128,-0.70341134,1.00075,-0.13698652
2,1778415621810,2.0,-0.13122717,0.5311895,0.8867591,-0.6418667,1.1223122,-0.23289238
3,1778415621820,3.0,-0.16915621,0.46252698,0.6601605,-0.356898,0.9060659,-0.24587326
4,1778415621830,4.0,-0.1627534,0.46185625,0.5866806,-0.13881913,0.6105598,-0.22266038
5,1778415621840,,,,,,,
6,1778415621850,5.0,-0.1387276,0.4928946,0.50905406,0.18051068,0.038331795,-0.2182316
7,1778415621860,6.0,-0.20062146,0.51698136,0.3257507,0.2519819,-0.73273283,-0.2591596
8,1778415621870,7.0,-0.1562896,0.54143405,0.40032822,0.03023783,-1.3478742,-0.12935072
9,1778415621880,8.0,-0.111165024,0.5266161,0.54667825,-0.44730607,-1.6949984,0.114689946
10,1778415621890,9.0,-0.025001459,0.5149691,0.6179019,-0.96745783,-1.7620409,0.30589077
11,1778415621900,10.0,0.13714215,0.41264603,0.45447776,-1.3351988,-1.8515326,0.58108556
12,1778415621910,11.0,-0.014756958,0.597108,0.49722412,-1.599856,-2.222786,0.7837401
13,1778415621920,12.0,0.16330221,0.6505867,0.5142373,-1.6105462,-2.4205534,0.56092703
14,1778415621930,13.0,0.34325173,0.66412413,0.52179873,-1.5430456,-2.8166997,0.14370605
15,1778415621940,14.0,0.5764971,0.51015174,0.63418335,-1.6033685,-3.1323643,0.113162786
16,1778415621950,15.0,0.28940713,0.7966318,0.9584705,-1.3834571,-2.4642303,-0.0067195175
17,1778415621960,16.0,0.42691517,0.7641909,0.89151543,-1.1281154,-1.7227927,-0.6236934
18,1778415621970,17.0,0.42691517,0.7641909,0.89151543,-1.1281154,-1.7227927,-0.6236934
19,1778415621980,18.0,0.77638674,0.9224319,0.9276761,-0.84223044,-1.3217597,-1.2646438
20,1778415621990,19.0,0.77638674,0.9224319,0.9276761,-0.84223044,-1.3217597,-1.2646438
21,1778415622000,20.0,0.9053577,0.7271766,0.3436786,-0.63591075,-2.027309,-1.6849191
22,1778415622010,21.0,0.8749901,0.90145504,1.2314743,0.17684549,-2.1696405,-2.6929994
23,1778415622020,22.0,0.8749901,0.90145504,1.2314743,0.36209038,-1.5496124,-2.9778154
24,1778415622030,23.0,0.93767667,0.7450435,1.5206375,0.36209038,-1.5496124,-2.9778154
25,1778415622040,24.0,0.90566254,0.6860156,1.4831352,0.63453627,-1.1734722,-2.7609582
26,1778415622050,25.0,0.7866922,0.857733,1.5005754,0.63453627,-1.1734722,-2.7609582
27,1778415622060,26.0,1.0046928,1.1587871,1.4964898,1.8307631,-2.0350976,-2.8561006
28,1778415622070,27.0,1.1820812,1.5229547,1.6094232,2.6992607,-2.814409,-3.3713653
29,1778415622080,28.0,1.3534936,1.6168016,1.8105325,3.5424075,-3.9745948,-4.0275874
30,1778415622090,29.0,1.5685061,1.5852145,2.4651437,4.2099304,-4.6309695,-4.8230867
31,1778415622100,30.0,1.6750368,1.5445414,2.8901687,4.7051897,-4.6821294,-5.369047
32,1778415622110,31.0,1.8029101,1.3169061,3.184881,5.1153855,-4.6422706,-5.978691
33,1778415622120,32.0,1.8218136,1.1053084,3.4229436,5.3592734,-4.3169847,-6.411336
34,1778415622130,33.0,1.721381,1.0484148,3.4470303,5.473658,-4.0921865,-6.6497264
35,1778415622140,34.0,1.6388761,1.0489026,3.4225166,5.5417695,-4.114177,-6.723641
36,1778415622150,35.0,1.6388761,1.0489026,3.4225166,5.5417695,-4.114177,-6.723641
37,1778415622160,36.0,1.5948491,1.0262794,3.3099494,5.814521,-4.5776715,-7.0758047
38,1778415622170,37.0,1.5546029,0.9690809,3.187381,5.805358,-4.8623347,-7.3429055
39,1778415622180,38.0,1.3821537,0.95200676,3.1220114,5.7629027,-5.4724364,-7.468133
40,1778415622190,39.0,1.1840935,0.7996808,3.1504276,5.3673673,-5.1532593,-7.653378
41,1778415622200,40.0,0.69473565,0.75065356,2.8105907,5.052008,-4.787198,-7.501578
42,1778415622210,41.0,-0.025123417,0.9994486,2.6371052,4.5274277,-4.526206,-7.3430586
43,1778415622220,42.0,-0.25251475,0.94048166,2.5269766,3.9368737,-4.1344886,-6.94508
44,1778415622230,43.0,-0.33965397,0.8718801,2.3014758,3.5195,-3.8811324,-6.4950247
45,1778415622240,44.0,-0.2573321,0.96432453,2.2622051,3.1450398,-3.6462545,-6.2291455
46,1778415622250,45.0,-0.098725274,0.9598731,2.294707,2.7731755,-3.0857859,-6.142555
47,1778415622260,46.0,0.09116385,0.78169197,2.2435455,2.4591908,-2.2542455,-6.1211753
48,1778415622270,47.0,0.14513041,0.6583311,1.7269909,2.2661574,-1.668273,-6.1109433
49,1778415622280,48.0,0.26763758,0.51179814,1.3771535,2.2542455,-1.6875153,-6.1990604
50,1778415622290,49.0,0.4344156,0.29019985,1.0295722,2.36695,-2.078927,-6.347501
51,1778415622300,50.0,0.6193044,0.08549279,0.86523336,2.484847,-2.359467,-6.402937
52,1778415622310,51.0,0.8325486,-0.12256813,0.72705466,2.584571,-2.6180158,-6.3481116
53,1778415622320,52.0,1.0154251,-0.17543708,0.68095434,2.54517,-2.7215574,-6.227924
54,1778415622330,53.0,1.1787883,-0.18818171,0.7008336,2.2004893,-2.5448647,-6.227924
55,1778415622340,54.0,1.2789161,-0.25800288,0.67656386,1.7628044,-2.1636846,-6.296341
56,1778415622350,55.0,1.3175159,-0.34117845,0.5431415,1.2081387,-1.6227635,-6.4024787
57,1778415622360,56.0,1.2779404,-0.37368035,0.36154547,0.79076505,-1.2165382,-6.414849
58,1778415622370,57.0,1.2184248,-0.362948,0.08640748,0.63346726,-1.1904236,-6.511213
59,1778415622380,58.0,1.1690925,-0.4173414,-0.095493376,0.7516697,-1.5480852,-6.612005
60,1778415622390,59.0,1.1597629,-0.49515083,-0.24873403,0.991587,-2.0137172,-6.608951
61,1778415622400,60.0,1.1622019,-0.550215,-0.5008219,1.4040737,-2.839607,-6.4809747
62,1778415622410,61.0,1.1951307,-0.60259616,-0.6091209,1.6279559,-3.603036,-6.3252044
63,1778415622420,62.0,1.2664763,-0.6133285,-0.5626548,1.5289958,-4.2621593,-6.0156484
64,1778415622430,63.0,1.2770867,-0.6911379,-0.46441734,1.2374603,-4.189314,-5.7323594
65,1778415622440,64.0,1.1587871,-0.78986317,-0.40404797,0.49770245,-3.5592062,-5.10607
66,1778415622450,65.0,1.0396948,-0.8918203,-0.4861869,-0.38026363,-2.6676486,-4.51124
67,1778415622460,66.0,0.84382975,-0.9836549,-0.6974797,-1.1849259,-1.8429805,-3.9414554
68,1778415622470,67.0,0.6805885,-1.0467074,-0.85017157,-1.6835446,-1.6290249,-3.5703547
69,1778415622480,,,,,,,
70,1778415622490,68.0,0.51813996,-1.1547625,-0.82846296,-1.7374535,-1.6250542,-3.3948836
71,1778415622500,69.0,0.38587618,-1.1668974,-0.8624893,-1.493871,-1.8700112,-3.395189
72,1778415622510,70.0,0.21153674,-1.3248334,-0.6779664,-0.93767816,-2.179567,-3.5114062
73,1778415622520,71.0,-0.017257104,-1.5797873,-0.5325311,-0.5225952,-2.2420282,-3.3296738
74,1778415622530,72.0,-0.18738899,-1.7754084,-0.45630714,-0.3032946,-2.15498,-2.924212
75,1778415622540,73.0,-0.36947277,-1.9842011,-0.34447134,-0.2591596,-2.008067,-2.5954137
76,1778415622550,74.0,-0.36947277,-1.9842011,-0.34447134,-0.2591596,-2.008067,-2.5954137
77,1778415622560,75.0,-0.8326705,-2.2752547,-0.08024859,-0.269697,-1.5720617,-1.237613
78,1778415622570,76.0,-1.0234133,-2.4306905,0.13445906,-0.27320948,-1.1882856,-0.5946773
79,1778415622580,77.0,-1.2767818,-2.514049,0.27117437,-0.24113905,-0.83260936,-0.021838432
80,1778415622590,78.0,-1.4888064,-2.549783,0.3670336,-0.19410244,-0.67347896,0.34132096
81,1778415622600,79.0,-1.9529188,-2.803944,0.8027297,0.22311853,-0.64904433,0.68951416
82,1778415622610,80.0,-1.9529188,-2.803944,0.8027297,0.22311853,-0.64904433,0.68951416
83,1778415622620,81.0,-2.110428,-3.0693254,0.88956416,0.7787005,-0.6569856,0.8136725
84,1778415622630,82.0,-2.180798,-3.3772702,0.8960889,2.2479842,-1.1291844,1.3500122
85,1778415622640,83.0,-2.2089093,-3.5316086,0.9773741,2.2479842,-1.1291844,1.3500122
86,1778415622650,84.0,-2.2400088,-3.6400294,1.1289073,2.892447,-1.1928672,1.6652187
87,1778415622660,85.0,-2.2694006,-3.7455845,1.229401,3.4648278,-1.023352,2.1540635
88,1778415622670,86.0,-2.0728648,-3.871872,1.0353043,4.8632507,-0.82909685,3.360217
89,1778415622680,87.0,-1.8255334,-3.9594994,0.9362132,5.742439,-0.9024007,3.9851322
90,1778415622690,88.0,-1.3777024,-4.073408,0.6866255,5.742439,-0.9024007,3.9851322
91,1778415622700,89.0,-0.787363,-4.2109165,0.40410894,8.286693,-0.7165449,6.348264
92,1778415622710,90.0,-0.14982581,-4.2955556,-0.0064028124,9.341657,-0.23090707,7.963239
93,1778415622720,91.0,1.0381093,-4.373487,-0.75364155,10.019412,0.4738787,9.711994
94,1778415622730,92.0,1.4868551,-4.378792,-1.0481709,10.094853,1.0213667,10.738706
95,1778415622740,93.0,1.4868551,-4.378792,-1.0481709,10.094853,1.0213667,10.738706
96,1778415622750,94.0,4.013039,-4.215246,-3.161465,9.119454,2.2939517,13.521655
97,1778415622760,95.0,4.013039,-4.215246,-3.161465,9.119454,2.2939517,13.521655
98,1778415622770,96.0,5.625572,-3.8466876,-3.4586773,6.495941,1.4138476,14.919467
99,1778415622780,97.0,6.083282,-3.583136,-3.3705015,5.3479724,1.4781412,15.337299
100,1778415622790,98.0,6.4168377,-3.1445127,-3.2420793,4.0856194,1.4367551,15.528653
101,1778415622800,99.0,6.4555593,-2.6769855,-2.9439523,3.0944905,1.0488557,15.132965
102,1778415622810,100.0,6.501477,-2.2605588,-2.8182132,2.5167649,0.56688297,14.418558
103,1778415622820,101.0,6.1142592,-1.5567981,-2.774796,1.5167783,-0.27855456,12.556641
104,1778415622830,102.0,5.673441,-1.22934,-2.4934382,0.68386364,-1.0235047,10.976943
105,1778415622840,103.0,5.673441,-1.22934,-2.4934382,0.68386364,-1.0235047,10.976943
106,1778415622850,104.0,3.9232776,-1.355201,-1.001522,-0.23991732,-2.235614,6.51839
107,1778415622860,105.0,3.9232776,-1.355201,-1.001522,-0.23991732,-2.235614,6.51839
108,1778415622870,106.0,3.0843263,-1.8586451,-0.82754827,1.4367551,-2.3232732,5.9863267
109,1778415622880,107.0,2.883095,-2.0524979,-0.82614577,2.3435845,-2.6175575,6.457762
110,1778415622890,108.0,2.7863212,-2.02835,-0.7144929,2.6093109,-2.5862508,6.9322515
111,1778415622900,109.0,2.7996757,-1.9301735,-0.6275976,2.5549438,-2.1673498,7.4400334
112,1778415622910,110.0,2.8396778,-1.7498581,-0.5986935,2.362216,-1.5884024,7.731569
113,1778415622920,111.0,2.871326,-1.4975873,-0.7063217,2.0877848,-0.8969029,8.025242
114,1778415622930,112.0,2.9341345,-1.2854408,-0.8859054,1.8555032,-0.45051312,8.316931
115,1778415622940,113.0,3.0806067,-1.0954298,-1.097747,1.7255416,-0.3388775,8.471327
116,1778415622950,114.0,3.3404999,-0.5171033,-1.3925812,1.3300064,-0.46685377,8.661153
117,1778415622960,115.0,3.5496585,-0.11476279,-1.4497797,0.61727935,-0.7874053,8.540507
118,1778415622970,116.0,3.740645,0.3729486,-1.2009847,-0.2950479,-0.88025683,8.3378525
119,1778415622980,117.0,3.8793728,0.8618796,-0.62753665,-2.034334,-0.4728097,8.001113
120,1778415622990,118.0,3.9527915,1.0664037,-0.20629252,-3.1170926,0.018936822,7.7703586
121,1778415623000,119.0,4.1553645,1.1131138,0.10396948,-3.723529,0.77732605,7.5794635
122,1778415623010,120.0,4.8499784,1.6730244,0.06829667,-3.2940907,0.8979719,7.7477565
123,1778415623020,121.0,5.5007477,2.2898898,0.2022679,-2.5407412,0.37415496,7.823962
124,1778415623030,122.0,6.3442726,2.9318173,0.54399514,-1.5876387,0.15882497,6.9391236
125,1778415623040,123.0,6.638619,3.208541,0.60546213,-1.2279918,0.43142357,5.6230145
126,1778415623050,124.0,7.0016885,3.0603006,0.21147576,-0.8208502,0.7984009,2.445599
127,1778415623060,125.0,6.921562,2.4036767,-0.104396336,-0.16722436,0.24113905,-1.7536414
128,1778415623070,126.0,6.3536634,1.7333939,-0.11909231,0.43661594,-0.3213151,-4.257731
129,1778415623080,,,,,,,
130,1778415623090,127.0,5.889124,0.59948623,-0.13683724,1.1863003,-1.0546589,-6.372088
131,1778415623100,128.0,5.644476,-0.60875505,-0.1923283,1.9349157,-1.3581061,-7.2757106
132,1778415623110,129.0,5.4495864,-1.3145279,-0.2593444,2.2864685,-1.3202325,-7.20821
133,1778415623120,130.0,5.0733447,-1.7723596,-0.25422215,2.0131063,-0.84329945,-6.43516
134,1778415623130,131.0,4.8421726,-1.7896166,-0.1885476,1.2672399,-0.15760323,-5.8430786
135,1778415623140,132.0,4.553741,-1.6112525,-0.05866196,-0.07544186,1.0525209,-5.1976995
136,1778415623150,133.0,4.3327527,-1.4052039,0.00804925,-0.8863655,1.9240729,-4.9069276
137,1778415623160,134.0,3.9027886,-0.9365181,-0.011159187,-2.0796907,3.5167513,-4.6013427
138,1778415623170,135.0,3.6374683,-0.6911989,-0.044270877,-2.4573581,4.2195516,-4.5685086
139,1778415623180,136.0,3.3234255,-0.43856218,-0.08933448,-2.3590088,4.585613,-4.8895183
140,1778415623190,137.0,2.7879066,-0.12195834,0.08585867,-2.022575,4.3267584,-5.1795263
141,1778415623200,138.0,2.7879066,-0.12195834,0.08585867,-2.022575,4.3267584,-5.1795263
142,1778415623210,139.0,2.5527709,-0.12067777,0.39855984,-1.1603385,3.9613085,-5.723349
143,1778415623220,140.0,2.5302696,-0.15732625,0.57978994,-0.71853024,4.0818014,-5.9001946
144,1778415623230,141.0,2.5302696,-0.15732625,0.57978994,-0.31566462,4.477642,-6.116594
145,1778415623240,142.0,2.5463681,-0.25605154,0.70924866,0.04138612,4.9145637,-6.3323817
146,1778415623250,143.0,2.5463681,-0.25605154,0.70924866,0.04138612,4.9145637,-6.3323817
147,1778415623260,144.0,2.5835655,-0.32697028,0.58796114,0.49434268,5.3015466,-6.6312475
148,1778415623270,145.0,2.707658,-0.5741799,0.10884781,1.2534955,5.484195,-7.1280336
149,1778415623280,146.0,2.8239453,-0.7693132,-0.20025559,3.0642529,4.841871,-8.614117
150,1778415623290,147.0,2.9051695,-0.96481246,-0.42319545,3.791488,3.9547415,-9.487806
151,1778415623300,148.0,3.0183468,-1.2512925,-0.5644232,4.1796927,2.903137,-10.200533
152,1778415623310,149.0,3.056093,-1.4910016,-0.5207621,4.161214,2.2579107,-10.581714
153,1778415623320,150.0,3.056093,-1.4910016,-0.5207621,4.161214,2.2579107,-10.581714
154,1778415623330,151.0,3.0787773,-1.7200394,-0.4732593,3.390913,1.8616118,-10.835222
155,1778415623340,152.0,3.0787773,-1.7200394,-0.4732593,3.390913,1.8616118,-10.835222
156,1778415623350,153.0,2.9786494,-1.8359609,-0.7324208,1.5774068,2.179109,-10.418918
157,1778415623360,154.0,2.9786494,-1.8359609,-0.7324208,1.5774068,2.179109,-10.418918
158,1778415623370,155.0,2.8955348,-1.7511388,-0.98993576,-0.14844026,1.8547395,-9.458637
159,1778415623380,156.0,2.8319945,-1.659365,-0.9654831,-0.85139346,1.7973182,-8.874192
160,1778415623390,157.0,2.7626002,-1.5364921,-0.9615805,-1.3767376,1.8558086,-8.434522
161,1778415623400,158.0,2.7201586,-1.4566094,-0.994997,-1.9462167,1.9868392,-7.9501057
162,1778415623410,159.0,2.6221652,-1.3852638,-1.2027531,-2.3338106,1.9950858,-7.5315104
163,1778415623420,160.0,2.5176468,-1.3158085,-1.3647748,-2.4804184,1.6534595,-7.190342
164,1778415623430,161.0,2.4328249,-1.2636104,-1.3870931,-2.5324945,1.306488,-6.9823422
165,1778415623440,162.0,2.2998903,-1.2003139,-1.2133635,-2.6138923,1.1200215,-6.7590714
166,1778415623450,163.0,2.0730476,-1.1039059,-1.1002471,-2.7617218,1.2873985,-6.6019263
167,1778415623460,164.0,1.7490044,-0.9854234,-1.2213517,-2.953228,1.5488489,-6.6179614
168,1778415623470,165.0,1.7490044,-0.9854234,-1.2213517,-2.953228,1.5488489,-6.6179614
169,1778415623480,166.0,0.7732159,-0.9825573,-1.4093505,-2.8860328,0.8958339,-7.405214
170,1778415623490,167.0,0.13098325,-1.2676959,-1.1712269,-2.6520715,0.5458081,-7.940332
171,1778415623500,168.0,-0.3939864,-1.7618711,-1.0714649,-2.3861923,0.5152648,-8.152149
172,1778415623510,169.0,-1.0432316,-2.6601553,-1.0806118,-1.9793562,0.45769078,-7.942317
173,1778415623520,170.0,-1.8531569,-3.5925877,-1.1405544,-1.8118263,0.40622538,-7.415446
174,1778415623530,171.0,-2.4656928,-4.124265,-1.3554449,-1.6614008,0.08368854,-6.8681107
175,1778415623540,172.0,-2.8030293,-4.793755,-1.3652016,-1.4524848,-0.5865834,-5.9510493
176,1778415623550,173.0,-3.1255481,-5.2971992,-0.96450746,-1.3863586,-1.2089024,-4.5491133
177,1778415623560,174.0,-3.3702576,-5.556239,-0.42648828,-1.4866933,-1.2319624,-3.0456214
178,1778415623570,175.0,-3.4605677,-5.6482563,-0.15561883,-1.3208433,-0.8547532,-1.2298244
179,1778415623580,176.0,-3.4389203,-5.4106817,-0.033111688,-0.6421721,-0.66248333,0.65041876
180,1778415623590,177.0,-3.3029976,-4.923702,0.03158721,0.5002986,-0.6754643,2.3397665
181,1778415623600,178.0,-3.0346284,-4.519837,0.021830542,1.6737708,-0.72250086,3.4988835
182,1778415623610,179.0,-2.5424654,-4.0907264,-0.1674488,3.1813862,-0.7133379,4.808884
183,1778415623620,180.0,-2.0095077,-3.7977216,-0.42270756,4.276515,-0.6443101,5.847813
184,1778415623630,181.0,-1.1508598,-3.3564155,-0.97975224,5.336366,-0.5421429,7.3177075
185,1778415623640,182.0,-0.57570434,-3.058288,-1.3533716,5.689141,-0.5896377,8.182845
186,1778415623650,183.0,0.0035977708,-2.8112617,-1.6668656,5.893628,-0.7858781,8.975902
187,1778415623660,184.0,0.77382565,-2.5711257,-1.9222463,6.05566,-1.081995,9.941679
188,1778415623670,,,,,,,
189,1778415623680,185.0,1.5503954,-2.353125,-2.0714014,5.9745674,-1.3080152,10.829267
190,1778415623690,186.0,2.3110495,-2.2135437,-2.163114,5.5524597,-1.374294,11.599262
191,1778415623700,187.0,2.936025,-2.2138488,-2.321111,5.029559,-1.4291192,12.24067
192,1778415623710,188.0,3.6425295,-2.1009762,-2.397945,4.1877866,-1.6062702,13.074807
193,1778415623720,189.0,4.0848117,-1.8614501,-2.3645282,3.4778085,-1.7253889,13.475687
194,1778415623730,190.0,4.4791026,-1.5828363,-2.3083663,2.5189028,-1.928807,13.491876
195,1778415623740,191.0,4.6905785,-1.3842881,-2.1245143,1.493871,-2.3357959,13.050525
196,1778415623750,192.0,4.6824684,-1.1984847,-1.8050443,0.5853616,-2.7316368,12.0766535
197,1778415623760,193.0,4.4821515,-1.0162178,-1.4293517,0.15622878,-2.9057333,10.999087
198,1778415623770,194.0,4.095178,-0.9092604,-1.2009237,0.08246681,-3.077081,9.40763
199,1778415623780,195.0,3.6025882,-0.8715753,-1.0912832,0.6290385,-3.2879822,7.777078
200,1778415623790,196.0,3.034933,-1.2450726,-1.3656284,2.574339,-4.102571,5.6640954
201,1778415623800,197.0,2.9695024,-1.6325953,-1.4088017,3.2986724,-4.7290134,5.301089
202,1778415623810,198.0,3.0312743,-2.1051838,-1.5229547,3.2856915,-5.4560957,5.651267
203,1778415623820,199.0,3.0312743,-2.1051838,-1.5229547,3.2856915,-5.4560957,5.651267
204,1778415623830,200.0,3.161648,-2.426239,-0.6395495,2.000431,-5.7221274,7.9371247
205,1778415623840,201.0,3.2308593,-2.2089703,-0.19214535,2.000431,-5.7221274,7.9371247
206,1778415623850,202.0,3.2308593,-2.2089703,-0.19214535,1.1439979,-4.703815,9.398314
207,1778415623860,203.0,3.2711666,-1.9655416,-0.043478146,0.6536258,-3.5466835,10.272463
208,1778415623870,204.0,3.4134917,-1.5949712,-0.187328,0.36086863,-2.3170118,10.848509
209,1778415623880,205.0,3.4837396,-1.065733,-0.4680151,0.35995236,-1.642922,10.608591
210,1778415623890,206.0,3.732657,-0.62009716,-1.2942219,1.0383182,-2.2069035,8.414363
211,1778415623900,207.0,3.934193,-0.57344806,-1.5369799,1.6575829,-3.4115298,7.553196
212,1778415623910,208.0,4.1021295,-0.14336202,-1.3933129,2.2484422,-4.4235806,7.223176
213,1778415623920,209.0,4.1502423,0.089700356,-1.0592692,2.2272146,-4.7864347,7.0197577
214,1778415623930,210.0,4.0150514,0.41667065,-0.15738723,1.0688615,-3.9964333,6.567565
215,1778415623940,211.0,3.9045572,0.5698503,0.34800813,-0.46944994,-2.0233383,6.3730044
216,1778415623950,212.0,3.8848608,0.6621728,0.45649004,-1.2773192,-0.70661837,6.446614
217,1778415623960,213.0,4.1248746,0.8961498,0.31209138,-2.1815524,1.1076514,7.0345716
218,1778415623970,214.0,4.1248746,0.8961498,0.31209138,-2.1815524,1.1076514,7.0345716
219,1778415623980,215.0,4.8596125,1.1807396,0.058113147,-1.9158261,1.496009,8.027227
220,1778415623990,216.0,6.725636,2.2339718,-0.21110988,-0.90102625,1.5558738,8.910386
221,1778415624000,217.0,7.4578743,2.8257136,-0.41343874,-0.91858864,1.8498527,7.3522215
222,1778415624010,218.0,7.822957,3.2768986,-0.58972955,-0.8697194,1.8920023,4.192521
223,1778415624020,219.0,7.8532023,3.1925032,-0.6443059,-0.48441613,1.6258179,0.8944594
224,1778415624030,220.0,7.551233,2.7419283,-0.59814465,0.21471913,1.2374603,-2.3617578
225,1778415624040,221.0,6.8708887,1.5502734,-0.83547556,1.5796975,0.68844515,-6.3956065
226,1778415624050,222.0,6.494159,0.89316183,-1.0169495,2.1714733,0.23258694,-7.726071
227,1778415624060,223.0,5.8404016,-0.13750802,-1.1828738,2.8754954,-0.80649483,-9.015608
228,1778415624070,224.0,5.395864,-0.6979676,-1.0557934,2.775619,-1.2631166,-9.031184
229,1778415624080,225.0,4.9230313,-0.9829842,-0.68308866,1.9055941,-0.8167268,-8.340296
230,1778415624090,226.0,4.597463,-0.9973143,-0.41081664,0.73548174,0.27656925,-7.482794
231,1778415624100,227.0,4.189574,-0.7373601,-0.23476979,-0.9445504,2.2652411,-6.4536386
232,1778415624110,228.0,3.966573,-0.5353971,-0.26775953,-2.1966715,3.9391646,-5.8769817
233,1778415624120,229.0,3.7686956,-0.36691165,-0.42173192,-3.327383,5.5000777,-5.4632735
234,1778415624130,230.0,3.5633175,-0.24361177,-0.49807784,-3.8192823,6.375906,-5.426469
235,1778415624140,231.0,3.4624581,-0.25178298,-0.49472398,-3.6693149,6.7164636,-5.6807413
236,1778415624150,232.0,3.395076,-0.3418492,-0.48082075,-3.3130276,6.710813,-5.946162
237,1778415624160,233.0,3.3120227,-0.4483798,-0.389352,-2.3797784,6.496857,-6.512587
238,1778415624170,234.0,3.2715325,-0.6227193,-0.32251883,-1.1937834,6.234491,-7.1318517
239,1778415624180,235.0,3.3265967,-0.8622454,-0.4166097,0.2669481,5.9922824,-7.8147993
240,1778415624190,236.0,3.460202,-1.0320115,-0.6875401,1.0076222,5.8012347,-8.369465
241,1778415624200,237.0,3.6072838,-1.2658665,-1.0636597,1.5587754,5.369811,-9.285915
242,1778415624210,238.0,3.6871054,-1.4452672,-1.2890996,1.7676913,4.7978883,-10.14296
243,1778415624220,239.0,3.7561946,-1.794251,-1.5216742,1.9074267,3.681074,-11.286346
244,1778415624230,240.0,3.76211,-1.8898662,-1.56003,1.8829921,3.0804408,-11.68463
245,1778415624240,241.0,3.7357666,-2.1739683,-1.5406997,1.5427402,2.0690005,-12.124301
246,1778415624250,242.0,3.7099726,-2.2937922,-1.4966117,1.2157745,1.7837266,-12.139877
247,1778415624260,243.0,3.5866728,-2.3706262,-1.4558166,0.44883323,1.6022996,-11.936612
