id,timestamp,id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1778416052540,0.0,-0.19732858,0.36514327,0.26916206,-0.3315471,-0.16615535,0.28512135
1,1778416052550,1.0,-0.17683959,0.37532678,0.2704426,-0.50701815,-1.2263119,0.95096445
2,1778416052560,2.0,-0.17683959,0.37532678,0.2704426,-0.50701815,-1.2263119,0.95096445
3,1778416052570,3.0,-0.17683959,0.37532678,0.2704426,-0.50701815,-1.2263119,0.95096445
4,1778416052580,4.0,-0.17683959,0.37532678,0.2704426,-0.50701815,-1.2263119,0.95096445
5,1778416052590,5.0,0.22293983,0.44325754,0.5253965,-0.6927212,-2.5001187,1.3217597
6,1778416052600,6.0,0.27733323,0.42484185,0.59338826,-0.6177375,-2.4883597,1.2867876
7,1778416052610,7.0,0.27733323,0.42484185,0.59338826,-0.6177375,-2.4883597,1.2867876
8,1778416052620,8.0,0.27733323,0.42484185,0.59338826,-0.6177375,-2.4883597,1.2867876
9,1778416052630,9.0,0.43246427,0.3047739,0.5721066,-0.39690968,-2.3365595,1.0829114
10,1778416052640,10.0,0.5432024,0.11909231,0.3904496,-0.39690968,-2.3365595,1.0829114
11,1778416052650,11.0,0.44606262,0.29873693,0.74236035,-0.82848597,-2.6658158,1.3106114
12,1778416052660,12.0,0.6039377,0.31776243,0.55344695,-1.1339186,-2.3553436,1.3997977
13,1778416052670,13.0,0.6812593,0.22836697,0.7293108,-1.2901474,-2.0372355,1.4801265
14,1778416052680,14.0,0.8251701,0.11756783,0.7031508,-1.4856243,-1.587486,1.4424056
15,1778416052690,15.0,0.96286106,0.021403689,0.6973577,-1.717753,-1.29198,1.3399329
16,1778416052700,16.0,1.027255,-0.06140602,0.7438239,-1.930945,-1.1267409,1.4034629
17,1778416052710,17.0,0.97603256,-0.109640546,0.7583979,-2.0103576,-0.9984592,1.3909402
18,1778416052720,18.0,0.9565802,-0.17403455,0.69857734,-2.0442605,-0.9103419,1.2263119
19,1778416052730,19.0,0.9565802,-0.17403455,0.69857734,-2.0442605,-0.9103419,1.2263119
20,1778416052740,20.0,0.96353185,-0.34532502,0.60668176,-1.6936239,-1.0957395,0.4810564
21,1778416052750,21.0,0.9296274,-0.3989867,0.57552135,-1.3435981,-1.1038336,-0.058490347
22,1778416052760,22.0,0.9370059,-0.5142373,0.4540509,-1.1090258,-1.3863586,-0.4454735
23,1778416052770,23.0,0.9186512,-0.59729093,0.60930383,-1.128879,-1.7142406,-0.54718256
24,1778416052780,24.0,0.9491408,-0.6861986,0.7780332,-1.420109,-1.8393153,-0.474795
25,1778416052790,25.0,0.97036153,-0.67522234,0.91456556,-1.8839084,-1.7463111,-0.33169982
26,1778416052800,26.0,1.0322554,-0.6629045,1.0042659,-2.3113613,-1.5534303,-0.25488353
27,1778416052810,27.0,1.0495734,-0.6302197,1.033231,-2.495079,-1.4220943,-0.25167647
28,1778416052820,28.0,1.0497563,-0.58546096,0.9662759,-2.6627617,-1.3874277,-0.31230485
29,1778416052830,29.0,1.0817095,-0.52875036,0.8130962,-2.6896396,-1.8203784,-0.43264532
30,1778416052840,30.0,1.0975031,-0.44331855,0.9093213,-2.7458394,-2.5231788,-0.5468771
31,1778416052850,31.0,1.1909232,-0.4042919,1.2132416,-3.0314188,-3.0234776,-0.5484043
32,1778416052860,32.0,1.2144611,-0.33800754,1.4778911,-3.4162638,-3.0502028,-0.44058657
33,1778416052870,33.0,1.2369624,-0.27465016,1.7337596,-3.6783252,-2.8220446,-0.33368513
34,1778416052880,34.0,1.2635493,-0.17580293,1.9300517,-3.8582249,-2.2770002,-0.2012801
35,1778416052890,35.0,1.238121,-0.042075627,1.7688228,-3.8038578,-1.9046779,-0.075289145
36,1778416052900,36.0,1.1756175,0.072443254,1.7075387,-3.6344955,-1.9285016,0.0
37,1778416052910,37.0,1.1017716,0.25178298,1.6819273,-3.3238704,-2.2304218,0.07360926
38,1778416052920,38.0,1.0487198,0.3781928,1.7280887,-2.93704,-2.5980098,0.14996742
39,1778416052930,39.0,1.0165228,0.48911393,1.8647429,-2.5308146,-2.8183796,0.27931812
40,1778416052940,40.0,1.0001193,0.59649825,1.9157825,-1.979967,-2.840676,0.40790528
41,1778416052950,41.0,0.9195659,0.708212,1.9659075,-1.59558,-2.7076602,0.4335616
42,1778416052960,42.0,0.83260953,0.8048031,1.9739566,-1.1940888,-2.3903158,0.3726278
43,1778416052970,43.0,0.7704108,0.8698678,1.8108373,-0.8491027,-2.0195205,0.19715676
44,1778416052980,44.0,0.67631996,0.9471894,1.6895498,-0.593761,-1.7519615,0.10323623
45,1778416052990,45.0,0.55326396,0.97822785,1.5468585,-0.45906523,-1.4234687,0.031306844
46,1778416053000,46.0,0.43709868,0.9683492,1.4242904,-0.47662762,-1.0784826,0.016035212
