id,timestamp,id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1778415920200,0.0,0.8095594,0.7443727,0.43423265,0.13820826,-0.055588737,0.039553523
1,1778415920210,1.0,0.78022844,0.67503935,0.3559354,0.0759,0.0025961774,-0.04046982
2,1778415920220,2.0,0.73778695,0.6266829,0.2853825,0.0364992,-0.117744274,-0.021991149
3,1778415920230,3.0,0.7396773,0.58332676,0.28660208,0.029168816,-0.21426098,0.02687807
4,1778415920240,4.0,0.71961516,0.5375314,0.2932488,0.024281893,-0.30940324,0.080634214
5,1778415920250,5.0,0.73126215,0.480028,0.3077009,0.025350908,-0.3492622,0.21151209
6,1778415920260,6.0,0.75412935,0.4936264,0.2968466,0.06963864,-0.37232238,0.29061913
7,1778415920270,7.0,0.7634592,0.5160667,0.3029445,0.13271047,-0.36071593,0.28512135
8,1778415920280,8.0,0.7774844,0.5184449,0.28001633,0.18936823,-0.34895676,0.2405282
9,1778415920290,9.0,0.7935829,0.53106755,0.2731257,0.23258694,-0.3587306,0.19715676
10,1778415920300,,,,,,,
11,1778415920310,10.0,0.80736417,0.5179571,0.3008712,0.3036,-0.34345898,0.13530666
12,1778415920320,11.0,0.8288289,0.49508983,0.31940886,0.36071593,-0.29917124,0.110413894
13,1778415920330,12.0,0.84175646,0.48197934,0.3670946,0.41813725,-0.22235495,0.11484267
14,1778415920340,13.0,0.8565744,0.46112445,0.4133778,0.44944412,-0.06811147,0.11957687
15,1778415920350,14.0,0.85419625,0.43386677,0.42667124,0.44700065,0.121256754,0.13087788
16,1778415920360,15.0,0.86486757,0.40801162,0.43453756,0.4288274,0.269697,0.16432275
17,1778415920370,16.0,0.8855395,0.3939864,0.4797841,0.4025602,0.45799622,0.21624629
18,1778415920380,17.0,0.91578513,0.3846566,0.47728392,0.408058,0.6931793,0.26175576
19,1778415920390,18.0,0.94346964,0.41142645,0.45270932,0.45891252,0.8437576,0.28970283
20,1778415920400,19.0,0.96712965,0.43856218,0.40435287,0.58184916,0.93462384,0.28619036
21,1778415920410,20.0,1.001095,0.44240385,0.3740462,0.768163,0.9120218,0.23900102
22,1778415920420,21.0,1.0322554,0.45649004,0.3650823,0.9431759,0.8917105,0.172264
23,1778415920430,22.0,1.0693917,0.45209953,0.38587618,1.1213958,0.90392786,0.032223143
24,1778415920440,23.0,1.062745,0.47313735,0.4110606,1.1452196,0.9640981,-0.044898596
25,1778415920450,24.0,1.0414633,0.50094384,0.4255736,1.1146764,1.0824533,-0.14844026
26,1778415920460,25.0,1.0227425,0.4750887,0.39904767,0.9726502,1.2110404,-0.23014349
27,1778415920470,26.0,1.0135957,0.45691693,0.33300725,0.72418076,1.2232577,-0.22143865
28,1778415920480,27.0,1.0178642,0.4744179,0.30953026,0.49556443,1.1122329,-0.20341812
29,1778415920490,28.0,1.0457927,0.5455806,0.3100181,0.49556443,1.1122329,-0.20341812
30,1778415920500,29.0,1.030243,0.6582701,0.3653262,0.38606682,1.0754282,-0.5804747
31,1778415920510,30.0,0.9666417,0.66138005,0.41026786,0.3371976,1.2275337,-0.8219192
32,1778415920520,31.0,0.8718192,0.6208899,0.37831476,0.269697,1.3388638,-0.84559023
33,1778415920530,32.0,0.8718192,0.6208899,0.37831476,0.269697,1.3388638,-0.84559023
34,1778415920540,33.0,0.8040713,0.5798509,0.307274,0.15439619,1.3503176,-0.74036866
35,1778415920550,34.0,0.7824847,0.5803387,0.27818695,0.089491755,1.2976305,-0.64568454
36,1778415920560,35.0,0.7704718,0.64076906,0.28660208,-0.013286319,1.1632402,-0.53221637
37,1778415920570,36.0,0.799132,0.67595404,0.34562993,-0.17302758,1.0157162,-0.64828074
38,1778415920580,37.0,0.7782161,0.6735759,0.3530694,-0.1928807,0.9940305,-0.68111473
39,1778415920590,38.0,0.714066,0.70924866,0.36569205,-0.21975878,0.98822725,-0.6956228
40,1778415920600,39.0,0.6251584,0.7194932,0.3314218,-0.2527455,0.9558514,-0.7087564
41,1778415920610,40.0,0.57527745,0.7004677,0.3020908,-0.25457808,0.8509353,-0.7113526
42,1778415920620,41.0,0.5278967,0.6639412,0.2970905,-0.21502456,0.6974554,-0.66798115
43,1778415920630,42.0,0.49862665,0.63326865,0.30861557,-0.14614952,0.53801954,-0.59421915
44,1778415920640,43.0,0.500761,0.64259845,0.3386783,-0.106137834,0.45448375,-0.5519168
45,1778415920650,44.0,0.500761,0.64259845,0.3386783,-0.106137834,0.45448375,-0.5519168
46,1778415920660,45.0,0.4974071,0.6943698,0.41673166,-0.05421429,0.40240747,-0.5390886
47,1778415920670,46.0,0.46331972,0.7321159,0.49637043,0.044898596,0.6032294,-0.6976081
48,1778415920680,47.0,0.43941587,0.7311402,0.4999072,0.06001751,0.7165449,-0.7098254
49,1778415920690,48.0,0.42551264,0.7315671,0.44984335,0.11911872,0.8596401,-0.69913524
50,1778415920700,49.0,0.43600106,0.74608016,0.403987,0.1873829,0.8810204,-0.6889033
51,1778415920710,50.0,0.44856274,0.77181333,0.36630186,0.24251351,0.8228355,-0.7237226
52,1778415920720,51.0,0.4376475,0.77224016,0.33233646,0.31581733,0.6728681,-0.8151997
53,1778415920730,52.0,0.4133778,0.7674228,0.34995946,0.37003163,0.4868596,-0.86742866
54,1778415920740,53.0,0.40575537,0.7821188,0.38538834,0.40851614,0.40332377,-0.853226
55,1778415920750,54.0,0.3814247,0.76315427,0.39727926,0.40851614,0.40332377,-0.853226
56,1778415920760,55.0,0.3814247,0.76315427,0.39727926,0.4259258,0.3924809,-0.80939645
57,1778415920770,56.0,0.31690875,0.7144319,0.3808149,0.43035457,0.3538437,-0.70554936
58,1778415920780,57.0,0.30629835,0.70327276,0.40179175,0.5164866,0.27870727,-0.41157046
59,1778415920790,58.0,0.29794422,0.73638445,0.3802661,0.52122074,0.26908615,-0.29657507
60,1778415920800,59.0,0.32233587,0.7714474,0.37215585,0.5329799,0.2593123,-0.2049453
61,1778415920810,60.0,0.34227607,0.8084618,0.34995946,0.55665094,0.2556471,-0.15149458
62,1778415920820,61.0,0.36282605,0.8386465,0.35020337,0.5844453,0.2350304,-0.13698652
63,1778415920830,62.0,0.3650823,0.86389184,0.31453055,0.6070473,0.22770002,-0.1873829
64,1778415920840,63.0,0.3485569,0.86590415,0.3126402,0.59895337,0.20234911,-0.24984388
65,1778415920850,64.0,0.33056808,0.8454762,0.33471465,0.54137933,0.20387627,-0.30176744
66,1778415920860,65.0,0.2906877,0.8075471,0.36428955,0.38621956,0.2565634,-0.32589662
67,1778415920870,66.0,0.28038222,0.7602883,0.37044844,0.17241672,0.30955598,-0.27107146
68,1778415920880,67.0,0.2822116,0.7358966,0.35550857,-0.010231993,0.3733914,-0.13209961
69,1778415920890,68.0,0.2909316,0.76016635,0.33392194,-0.076816306,0.36896262,0.009315695
70,1778415920900,69.0,0.31678677,0.78407013,0.3273362,-0.021227567,0.344528,0.122478485
71,1778415920910,70.0,0.3269093,0.8161452,0.29404154,0.0786489,0.3222314,0.17654006
72,1778415920920,71.0,0.33636108,0.85157406,0.2344649,0.23579398,0.2237294,0.18203785
73,1778415920930,,,,,,,
74,1778415920940,72.0,0.33825144,0.8700507,0.20952442,0.29917124,0.10995574,0.15928312
75,1778415920950,73.0,0.34111744,0.8929789,0.19379179,0.2771801,-0.016493361,0.082161374
76,1778415920960,74.0,0.32538486,0.8778561,0.17836407,0.22464569,-0.14767668,0.004276057
77,1778415920970,75.0,0.32038453,0.83882946,0.16793664,0.20525073,-0.3454443,0.0053450707
78,1778415920980,76.0,0.31898203,0.8378538,0.17964463,0.24724771,-0.52656585,0.058490347
79,1778415920990,77.0,0.31812832,0.8602941,0.19263318,0.3155119,-0.67164636,0.06261369
80,1778415921000,78.0,0.30312744,0.8983451,0.20025559,0.3921755,-0.7974846,0.041996986
81,1778415921010,79.0,0.2828214,0.9349326,0.21178065,0.41386122,-0.90133166,-0.037873644
82,1778415921020,80.0,0.26550332,0.94042075,0.2526367,0.36071593,-0.9457721,-0.11942416
83,1778415921030,81.0,0.24227023,0.90493083,0.29672462,0.20616703,-0.8859073,-0.20341812
