id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1778471739,0.391345795,-0.038439017,1.0710452,-0.9877691,-1.3170254,-1.1636983
1,1778471739,0.442414118817088,0.0016468713940608,0.952984046202112,-1.04182995801216,-1.26204830371584,-1.1035288201792
2,1778471739,0.49348375,0.041733786,0.83491987,-1.0958922,-1.2070698,-1.0433578
3,1778471739,0.6171003572723199,0.1090944452054016,0.784399368345856,-1.32863487906816,-1.11543877713792,-1.03602730617088
4,1778471739,0.7407138,0.17645338,0.73388016,-1.5613716,-1.0238101,-1.028697
5,1778471739,1.1319375,0.37194324,0.92497694,-2.1087067,-0.8924741,-1.2223413
6,1778471739,1.376849,0.45309227,1.12449377,-2.2183571,-0.8659014500000001,-1.5112806
7,1778471739,1.6217605,0.5342413,1.3240106,-2.3280075,-0.8393288,-1.8002199
8,1778471739,1.6183436,0.56865335,1.5356082,-2.2382102,-0.9761627,-2.6487117
9,1778471739,1.4680043,0.7390053,1.8135895,-1.9908098,-1.1612549,-3.0567696
10,1778471739,1.5400012,0.6299118,1.7930887,-1.858863,-1.2137892,-3.1270192
11,1778471739,1.5121787,0.9098454,1.8728954,-1.858863,-1.2137892,-3.1270192
12,1778471739,1.6786257,1.0715333500000002,2.0604534,-1.6184875,-1.51158605,-3.2684346
13,1778471739,1.8450727,1.2332213,2.2480114,-1.378112,-1.8093829,-3.40985
14,1778471739,1.5729489,1.330112,3.8587892,-1.378112,-1.8093829,-3.40985
15,1778471739,1.7950411,1.3860011,2.953825,-0.4147775,-2.702468,-3.930307
16,1778471739,1.7029094500000002,1.3057673,3.60204095,-0.4147775,-2.702468,-3.930307
17,1778471739,1.6107778,1.2255335,4.2502569,-0.4147775,-2.702468,-3.930307
18,1778471739,1.7557478,1.0379754,4.7178707,4.524068,-5.263826,-4.201531
19,1778471739,1.97783995,0.84309582,4.58546975,5.317582,-5.37989025,-4.26628285
20,1778471739,2.37486005,0.7819594325,4.587300075,5.895613225,-5.046968625000001,-4.295604324999999
21,1778471739,2.7718801500000003,0.7208230449999999,4.5891304,6.47364445,-4.714047000000001,-4.3249258
22,1778471739,2.7194480692519716,0.3184098944517357,4.702333282652234,6.530964455791122,-4.41207335652456,-4.489046267143394
23,1778471739,2.667015988503943,-0.0840032560965285,4.815536165304469,6.588284461582244,-4.1100997130491175,-4.653166734286787
24,1778471739,2.61458525,-0.486406105,4.928736150000001,6.645603,-3.8081338,-4.817283
25,1778471739,2.6341096250848,-0.572435181313728,4.864672045031041,8.3795218055552,-4.8233789046963205,-5.1456189472460805
26,1778471739,2.6536345,-0.65846646,4.8006063,10.113485,-5.83865,-5.4739633
27,1778471739,2.9443066,-1.0714114,2.7126963,10.113485,-5.83865,-5.4739633
28,1778471739,3.017768,-1.0265048,3.3394353,10.709079,-5.775731,-6.3132925
29,1778471739,2.4913363,-1.2905748,2.2060335,9.465968,-4.755586,-7.349931
30,1778471739,2.2768871104434067,-1.323748610945476,2.1234436766660343,9.175651297195015,-4.504044381746799,-7.270334404941299
31,1778471739,2.0624379208868135,-1.356922421890952,2.0408538533320684,8.88533459439003,-4.252502763493598,-7.190737809882599
32,1778471739,1.8479942211592033,-1.390095383597738,1.9582661442705172,8.595025323597508,-4.0009675846234,-7.111143252470649
33,1778471739,1.633550521431593,-1.423268345304524,1.875678435208966,8.304716052804984,-3.749432405753202,-7.0315486950587
34,1778471739,1.419101331875,-1.45644215625,1.793088611875,8.01439935,-3.4978907875,-6.9519521
35,1778471739,1.204652142318407,-1.4896159671954758,1.7104987885410343,7.724082647195015,-3.2463491692467987,-6.872355504941299
36,1778471739,0.9902084425907964,-1.522788928902262,1.627911079479483,7.433773376402493,-2.9948139903766005,-6.7927609475293504
37,1778471739,0.7757647428631861,-1.555961890609048,1.545323370417932,7.1434641056099695,-2.743278811506402,-6.713166390117401
38,1778471739,0.5613155533065929,-1.589135701554524,1.462733547083966,6.853147402804985,-2.491737193253201,-6.6335697950587
39,1778471739,0.34686636375,-1.6223095125,1.38014372375,6.5628307,-2.240195575,-6.5539732
40,1778471739,0.375116,-0.9969738,0.42612398,5.4513617,-3.1471777,-4.7708573
41,1778471739,0.4082258632511008,-0.9809069908770522,0.4502852309760385,4.978356372727583,-2.984690339819777,-4.74051828445916
42,1778471739,0.4413365741255504,-0.964839770438526,0.4744471004880193,4.505338936363792,-2.822198819909888,-4.71017849222958
43,1778471739,0.474447285,-0.94877255,0.49860897,4.0323215,-2.6597073,-4.6798387
44,1778471739,0.4167277525,-0.935471425,0.505198505,3.93565205,-2.52898215,-4.628831425
45,1778471739,0.35900822,-0.9221703,0.51178804,3.8389826,-2.398257,-4.57782415
46,1778471739,0.3049897523816431,-0.9318920162909172,0.4136761927896201,3.7600784933602416,-2.2316929786718775,-4.448523229979605
47,1778471739,0.2509712847632863,-0.9416137325818345,0.3155643455792402,3.681174386720483,-2.0651289573437555,-4.31922230995921
48,1778471739,0.1969542,-0.9513352,0.21745501,3.6022723,-1.8985692,-4.1899247
49,1778471739,0.364375326982144,-0.9453151687240532,0.0931094327770948,3.448030807649707,-1.9899942130781867,-3.776170662786133
50,1778471739,0.53180074,-0.9392949833333332,-0.0312393277333333,3.2937853666666665,-2.0814215666666667,-3.362406033333333
51,1778471739,0.4867307341484124,-0.9804871252257789,0.0263591645127963,3.1058393368732595,-2.1210606209423113,-3.3295544615625734
52,1778471739,0.4416618820742062,-1.0216782126128894,0.0839561822563981,2.9178981184366295,-2.1606986604711556,-3.296703730781287
53,1778471739,0.39659303,-1.0628693,0.1415532,2.7299569,-2.2003367,-3.263853
54,1778471739,-0.427466275,-1.3894179,0.30861039,2.3188446,-2.0842721,-3.3738089
55,1778471739,-0.60312873595072,-1.47666946680576,0.293783720221056,2.37473941544448,-2.12336805042176,-3.22719922342016
56,1778471739,-0.7787867,-1.5639188,0.27895743,2.4306328,-2.162463,-3.0805933
57,1778471739,-1.16085825,-1.91243255,-0.109093592,2.8377745,-2.4391849,-2.15299455
58,1778471739,-1.0075483317721097,-2.0620409433086153,-0.3650711506472078,2.84989008671835,-2.8704594468290265,-1.565031741114918
59,1778471739,-0.8542384135442195,-2.2116493366172305,-0.6210487092944158,2.8620056734367,-3.3017339936580536,-0.9770689322298358
60,1778471739,-0.70093242,-2.3612539,-0.877019715,2.87412095,-3.7329975,-0.389121175
61,1778471739,-0.57451238819712,-2.6583897966118397,-1.053531848115776,1.7305958623084798,-3.40405081057152,-0.247707672616
62,1778471739,-0.44808912,-2.9555333,-1.2300485,0.5870415,-3.0750957,-0.10629055
63,1778471739,-0.7465711,-3.17128,-0.87030816,-0.8038987,-1.8930714,0.056199603
64,1778471739,-1.32901375,-3.483307,0.2024454955,-1.6752979,-0.4899139349999999,0.4251622215
65,1778471739,-1.45342033257536,-3.5324228713087997,0.3478407366670912,-2.32662461291136,1.375339256953536,0.9031581423238976
