id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1778360850.8300703,-0.028554698,0.15033926,0.9449896,0.017443692,-0.06311687,-0.009454215
1,1778360850.840146,-0.020256752,0.14301755,0.9581688,-0.033688962,-0.087617934,-0.046738442
2,1778360850.8502657,-0.028554698,0.14350566,0.9855032,-0.05392897,-0.101466365,-0.07123951
3,1778360850.8605273,-0.05051985,0.13764828,1.0196712,-0.0677774,-0.08016109,-0.08402267
4,1778360850.871034,-0.061258372,0.13471961,1.0357789,-0.05925529,-0.038615808,-0.07337003
5,1778360850.881415,-0.07443746,0.13520771,1.0299215,-0.058190025,0.024234748,-0.032890014
6,1778360850.8916507,-0.07443746,0.13911264,1.0265048,-0.05925529,0.04554002,-0.013715269
7,1778360850.9019098,-0.06955632,0.14008886,1.0352908,-0.08162583,0.08921583,-0.0126500055
8,1778360850.9121904,-0.07687803,0.14252943,1.0533512,-0.099735305,0.11265163,-0.023302643
9,1778360850.9222999,-0.08664032,0.13911264,1.0748281,-0.10506163,0.14034848,-0.030759487
10,1778360850.9323516,-0.08664032,0.13911264,1.0748281,-0.10506163,0.14034848,-0.030759487
11,1778360850.9425108,-0.09737884,0.13179092,1.1002101,-0.08269109,0.18508956,-0.04034686
12,1778360850.9529402,-0.087616555,0.13081467,1.1504859,0.002530001,0.1808285,-0.068043716
13,1778360850.9634538,-0.08419975,0.1210524,1.2027141,0.05472792,0.29161593,-0.07869635
14,1778360850.973842,-0.09884319,0.12642166,1.253478,0.0845553,0.44927493,-0.050999496
15,1778360850.984022,-0.09884319,0.12642166,1.253478,0.0845553,0.44927493,-0.050999496
16,1778360850.9945123,-0.11153416,0.117147475,1.3144923,0.11651321,0.57604134,-0.0073236874
17,1778360851.0046902,-0.08517598,0.13276714,1.3452435,0.21238694,0.65806663,0.00652474
18,1778360851.0149512,-0.071020655,0.13032657,1.359887,0.27630275,0.72091717,-0.039281595
19,1778360851.0249717,-0.07248501,0.13471961,1.3413386,0.31145647,0.78589827,-0.08721846
20,1778360851.034998,-0.07248501,0.13471961,1.3413386,0.31145647,0.78589827,-0.08721846
21,1778360851.045496,-0.119343996,0.13276714,1.3613514,0.35300174,0.9190562,-0.08082688
22,1778360851.0555973,-0.13935669,0.13862452,1.359887,0.36471963,1.0554099,-0.017976323
23,1778360851.066002,-0.13057062,0.14301755,1.3701375,0.4041344,1.2247869,0.07576688
24,1778360851.0761657,-0.08566409,0.13716017,1.3623276,0.43396178,1.4239912,0.10879005
25,1778360851.0861864,-0.04905551,0.14301755,1.334505,0.4478102,1.5539533,0.085354246
26,1778360851.0963283,-0.033923957,0.15277983,1.3066825,0.43609232,1.665806,0.013981585
27,1778360851.106675,-0.05198419,0.16010156,1.2803243,0.39348176,1.7776587,-0.07869635
28,1778360851.1169546,-0.106164895,0.14643435,1.2969202,0.39880806,1.8703367,-0.11917637
29,1778360851.1269727,-0.14716652,0.11568313,1.3042419,0.44141862,1.944905,-0.11385005
30,1778360851.1373425,-0.16766733,0.11568313,1.274955,0.5032039,2.0226693,-0.0627174
31,1778360851.147528,-0.15595257,0.123004854,1.2334653,0.5383576,2.0951073,-0.017976323
32,1778360851.157941,-0.14765464,0.12837411,1.1729392,0.5309008,2.1835241,-0.008388951
33,1778360851.1682575,-0.15448824,0.15668476,1.0548154,0.3956123,2.1196084,-0.066978455
34,1778360851.1782835,-0.11495096,0.17279254,0.94303715,0.21238694,1.8724672,-0.23955116
35,1778360851.188743,-0.234539,0.11373068,0.97330034,0.082424775,1.7148081,-0.31944594
36,1778360851.1988494,-0.23551524,0.11226633,1.0557917,0.015313165,1.6753933,-0.32583752
37,1778360851.208978,-0.27846932,0.15570852,1.0718994,0.0611195,1.8905766,-0.21931115
38,1778360851.2190223,-0.26870704,0.1010397,1.0606729,0.15699323,2.0588882,-0.13835111
39,1778360851.2293172,-0.2677308,0.09322987,1.0460293,0.2486059,2.1451747,-0.10745847
40,1778360851.2395816,-0.28871974,0.10689708,0.98208636,0.3242396,2.2527664,-0.049934234
41,1778360851.2497997,-0.3014107,0.107873306,0.9298581,0.3221091,2.3454442,0.013981585
42,1778360851.2600265,-0.2979939,0.13569583,0.89715445,0.29334697,2.4061642,0.06511424
43,1778360851.270541,-0.2979939,0.13569583,0.89715445,0.27310696,2.4349263,0.10239847
44,1778360851.280569,-0.30970863,0.117147475,0.89764255,0.30826068,2.433861,0.086419515
45,1778360851.2906773,-0.31995904,0.11324256,0.87274873,0.3689807,2.4157517,0.07150582
46,1778360851.3010042,-0.34045988,0.12007617,0.81319875,0.4158523,2.4061642,0.072571084
47,1778360851.3114088,-0.33118567,0.1415532,0.6794554,0.16338481,2.3241389,0.06724477
48,1778360851.321472,-0.33118567,0.1415532,0.6794554,0.16338481,2.3241389,0.06724477
49,1778360851.3315578,-0.34338856,0.16058967,0.681896,-0.049667917,2.3188126,0.04061318
50,1778360851.3416092,-0.36242503,0.16400647,0.7145996,-0.17536902,2.3539662,0.026764749
51,1778360851.352194,-0.39073566,0.15229172,0.74291027,-0.21904483,2.40936,0.013981585
52,1778360851.3627415,-0.42978483,0.13374338,0.7570656,-0.15619428,2.4445138,0.015046849
53,1778360851.37323,-0.45370242,0.1342315,0.7380291,-0.00066578976,2.433861,0.04061318
54,1778360851.3833437,-0.48738232,0.12593354,0.6828722,0.105860576,2.4146864,0.05872266
55,1778360851.393833,-0.50690687,0.16010156,0.53887844,0.11012163,2.2815285,0.09494162
56,1778360851.40432,-0.50885934,0.16010156,0.50666285,0.06005424,2.219743,0.09068057
57,1778360851.4146957,-0.53228885,0.14692247,0.5125202,-0.009187899,2.089781,0.06617951
58,1778360851.4249558,-0.58158845,0.13081467,0.53936654,0.035553172,1.9736673,0.07896267
59,1778360851.4353359,-0.5879339,0.13569583,0.55645055,0.119709,1.8990988,0.117312156
60,1778360851.4456735,-0.5806122,0.14741059,0.5603554,0.24754064,1.8522272,0.14927007
61,1778360851.456002,-0.584029,0.15277983,0.5349735,0.41052598,1.8479661,0.17696692
62,1778360851.4661806,-0.58939826,0.17035197,0.49104318,0.5767071,1.7702018,0.19188061
63,1778360851.4762094,-0.5869577,0.19085276,0.45052966,0.65979767,1.6711323,0.17909744
64,1778360851.4865537,-0.5854933,0.20451997,0.39781332,0.67790717,1.605086,0.1364869
65,1778360851.4970274,-0.5879339,0.21379416,0.3607166,0.644884,1.5624754,0.085354246
66,1778360851.5073688,-0.6372335,0.24991462,0.26211748,0.5063997,1.4697975,0.013981585
67,1778360851.51764,-0.6782351,0.24161668,0.20354374,0.38602492,1.4048164,-0.0030626329
68,1778360851.5278475,-0.71045065,0.23819989,0.16205402,0.25606275,1.3323785,-0.0009321057
69,1778360851.5382323,-0.71045065,0.23819989,0.16205402,0.25606275,1.3323785,-0.0009321057
70,1778360851.5485687,-0.73680884,0.24015234,0.10689708,0.12183953,1.2120037,0.03528686
71,1778360851.5587766,-0.76267886,0.23966423,0.08346757,0.08775109,1.0479531,0.039547913
72,1778360851.5688052,-0.7900133,0.23722363,0.049787678,0.09520794,0.86472774,0.044874232
73,1778360851.5789278,-0.80368054,0.25284332,0.01415532,0.12716585,0.6761761,0.05978792
74,1778360851.5890992,-0.81685966,0.26651052,-0.037584815,0.13994901,0.5259739,0.06191845
75,1778360851.599544,-0.81783587,0.268463,-0.07272906,0.12290479,0.4183823,0.024634222
76,1778360851.6100712,-0.810026,0.260165,-0.102504045,0.06964161,0.2692454,-0.038216334
77,1778360851.620118,-0.8266219,0.27529657,-0.12398108,-0.017710008,-0.01624527,-0.11385005
78,1778360851.6303647,-0.8402891,0.27041543,-0.10152781,-0.05925529,-0.14407691,-0.1063932
