id,timestamp,id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1778445589230,1.0,0.27389908,0.18093272,1.0380275,0.0,0.0,0.0
1,1778445589240,2.0,0.27389908,0.18093272,1.0380275,0.0,0.0,0.0
2,1778445589250,3.0,0.27389908,0.18093272,1.0380275,0.0,0.0,0.0
3,1778445589260,4.0,0.31151375,0.18481651,1.0519878,0.0,0.0,0.0
4,1778445589270,5.0,0.31151375,0.18481651,1.0519878,0.0,0.0,0.0
5,1778445589280,6.0,0.31151375,0.18481651,1.0519878,0.0,0.0,0.0
6,1778445589290,7.0,0.31151375,0.18481651,1.0519878,0.0,0.0,0.0
7,1778445589300,8.0,0.31151375,0.18481651,1.0519878,0.0,0.0,0.0
8,1778445589310,9.0,0.31151375,0.18481651,1.0519878,0.0,0.0,0.0
9,1778445589320,10.0,0.31151375,0.18481651,1.0519878,0.0,0.0,0.0
10,1778445589330,11.0,0.31151375,0.18481651,1.0519878,0.0,0.0,0.0
11,1778445589340,12.0,0.31151375,0.18481651,1.0519878,0.0,0.0,0.0
12,1778445589350,13.0,0.31151375,0.18481651,1.0519878,0.0,0.0,0.0
13,1778445589360,14.0,0.31151375,0.18481651,1.0519878,0.0,0.0,0.0
14,1778445589370,15.0,0.31151375,0.18481651,1.0519878,0.0,0.0,0.0
15,1778445589380,16.0,0.31151375,0.18481651,1.0519878,0.0,0.0,0.0
16,1778445589390,17.0,0.31151375,0.18481651,1.0519878,0.0,0.0,0.0
17,1778445589400,18.0,0.31151375,0.18481651,1.0519878,0.0,0.0,0.0
18,1778445589410,19.0,0.31151375,0.18481651,1.0519878,0.0,0.0,0.0
19,1778445589420,20.0,0.3225942966666666,0.1820948033333333,1.0598064,0.0,0.0,0.0
20,1778445589430,21.0,0.32813457,0.18073395,1.0637157,0.0,0.0,0.0
21,1778445589440,22.0,0.32813457,0.18073395,1.0637157,0.0,0.0,0.0
22,1778445589450,23.0,0.32813457,0.18073395,1.0637157,0.0,0.0,0.0
23,1778445589460,24.0,0.32813457,0.18073395,1.0637157,0.0,0.0,0.0
24,1778445589470,25.0,0.32813457,0.18073395,1.0637157,0.0,0.0,0.0
25,1778445589480,26.0,0.32813457,0.18073395,1.0637157,0.0,0.0,0.0
26,1778445589490,27.0,0.32813457,0.18073395,1.0637157,0.0,0.0,0.0
27,1778445589500,28.0,0.32813457,0.18073395,1.0637157,0.0,0.0,0.0
28,1778445589510,29.0,0.32813457,0.18073395,1.0637157,0.0,0.0,0.0
29,1778445589520,30.0,0.32813457,0.18073395,1.0637157,0.0,0.0,0.0
30,1778445589530,31.0,0.32813457,0.18073395,1.0637157,0.0,0.0,0.0
31,1778445589540,32.0,0.32813457,0.18073395,1.0637157,0.0,0.0,0.0
32,1778445589550,33.0,0.32813457,0.18073395,1.0637157,0.0,0.0,0.0
33,1778445589560,34.0,0.32813457,0.18073395,1.0637157,0.0,0.0,0.0
34,1778445589570,35.0,0.32813457,0.18073395,1.0637157,0.0,0.0,0.0
35,1778445589580,36.0,0.32813457,0.18073395,1.0637157,0.0,0.0,0.0
36,1778445589590,37.0,0.32813457,0.18073395,1.0637157,0.0,0.0,0.0
37,1778445589600,38.0,0.32813457,0.18073395,1.0637157,0.0,0.0,0.0
38,1778445589610,39.0,0.2941896,0.1833792,0.956575,0.0,0.0,0.0
39,1778445589620,40.0,0.2941896,0.1833792,0.956575,0.0,0.0,0.0
40,1778445589630,41.0,0.2941896,0.1833792,0.956575,0.0,0.0,0.0
41,1778445589640,42.0,0.2941896,0.1833792,0.956575,0.0,0.0,0.0
