id,timestamp,id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,1778446319720,1.0,0.19928135,0.49622327,0.8804281,0.0,0.0,0.0
1,1778446319730,2.0,0.227469425,0.487966375,0.9440902,0.0,0.0,0.0
2,1778446319740,3.0,0.2556575,0.47970948,1.0077523,0.0,0.0,0.0
3,1778446319750,4.0,0.2556575,0.47970948,1.0077523,0.0,0.0,0.0
4,1778446319760,5.0,0.2556575,0.47970948,1.0077523,0.0,0.0,0.0
5,1778446319770,6.0,0.261521415,0.4587156049999999,1.1197783,0.0,0.0,0.0
6,1778446319780,7.0,0.26284404,0.4434250749999999,1.28343275,0.0,0.0,0.0
7,1778446319790,8.0,0.25830275,0.44912842,1.3350612,0.0,0.0,0.0
8,1778446319800,9.0,0.25830275,0.4491284199999999,1.3350612,0.0,0.0,0.0
9,1778446319810,10.0,0.2263455625,0.45634173,1.3350612,0.0,0.0,0.0
10,1778446319820,11.0,0.130474,0.47798166,1.3350612,0.0,0.0,0.0
11,1778446319830,12.0,0.130474,0.47798166,1.3350612,0.0,0.0,0.0
12,1778446319840,13.0,0.130474,0.47798166,1.3350612,0.0,0.0,0.0
13,1778446319850,14.0,0.130474,0.47798166,1.3350612,0.0,0.0,0.0
14,1778446319860,15.0,0.130474,0.47798166,1.3350612,0.0,0.0,0.0
15,1778446319870,16.0,0.130474,0.47798166,1.3350612,0.0,0.0,0.0
16,1778446319880,17.0,0.130474,0.47798166,1.3350612,0.0,0.0,0.0
17,1778446319890,18.0,0.130474,0.47798166,1.3350612,0.0,0.0,0.0
18,1778446319900,19.0,0.130474,0.47798166,1.3350612,0.0,0.0,0.0
19,1778446319910,20.0,0.130474,0.47798166,1.3350612,0.0,0.0,0.0
20,1778446319920,21.0,0.130474,0.47798166,1.3350612,0.0,0.0,0.0
21,1778446319930,22.0,0.0261926609999999,0.4787003,1.1388379,0.0,0.0,0.0
22,1778446319940,23.0,0.0261926609999999,0.4787003,1.1388379,0.0,0.0,0.0
23,1778446319950,24.0,0.026192661,0.4787003,1.1388379,0.0,0.0,0.0
24,1778446319960,25.0,0.0261926609999999,0.4787003,1.1388379,0.0,0.0,0.0
25,1778446319970,26.0,0.026192661,0.4787003,1.1388379,0.0,0.0,0.0
26,1778446319980,27.0,-0.037813455,0.51876146,0.94851685,0.0,0.0,0.0
27,1778446319990,28.0,-0.037813455,0.51876146,0.94851685,0.0,0.0,0.0
28,1778446320000,29.0,-0.037813455,0.51876146,0.94851685,0.0,0.0,0.0
29,1778446320010,30.0,-0.037813455,0.51876146,0.94851685,0.0,0.0,0.0
30,1778446320020,31.0,-0.037813455,0.51876146,0.94851685,0.0,0.0,0.0
31,1778446320030,32.0,-0.0361162076666666,0.5316054833333334,0.8745464,0.0,0.0,0.0
32,1778446320040,33.0,-0.032721713,0.55729353,0.7266055,0.0,0.0,0.0
33,1778446320050,34.0,-0.032721713,0.55729353,0.7266055000000001,0.0,0.0,0.0
34,1778446320060,35.0,-0.032721713,0.55729353,0.7266055000000001,0.0,0.0,0.0
35,1778446320070,36.0,-0.032721713,0.55729353,0.7266055000000001,0.0,0.0,0.0
36,1778446320080,37.0,-0.032721713,0.55729353,0.7266055000000001,0.0,0.0,0.0
