id,timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0,0.0,,,,,,
1,0.01,0.30067852,0.65212095,0.51496077,-0.20891592,-0.115453534,0.26633725
2,0.02,0.30067852,0.65212095,0.51496077,-0.16948374712105752,0.5594847541891282,0.5685605112554409
3,0.03,0.30067852,0.65212095,0.51496077,-0.119729586,1.4110987,0.94989544
4,0.04,0.30126734921133247,0.6503247739718446,0.5219920837382294,-0.119729586,1.4110987,0.94989544
5,0.05,0.3280203358702919,0.5687169454307864,0.8414542283015836,-0.119729586,1.4110987,0.94989544
6,0.06,0.32972133,0.5635282,0.8617661,-0.119729586,1.4110987,0.94989544
7,0.07,0.32972133,0.5635282,0.8617661,-0.119729586,1.4110987,0.94989544
8,0.08,0.32972133,0.5635282,0.8617661,-0.119729586,1.4110987,0.94989544
9,0.09,0.3244177413422528,0.5650966427786576,0.8566403776401607,-0.119729586,1.4110987,0.94989544
10,0.1,0.2602071422083763,0.5840857946574871,0.7945832074939758,-0.119729586,1.4110987,0.94989544
11,0.11,0.24967057,0.5872018,0.7844,-0.119729586,1.4110987,0.94989544
12,0.12,0.24967057,0.5872018,0.7844,-0.119729586,1.4110987,0.94989544
13,0.13,0.24967057,0.5872018,0.7844,-0.119729586,1.4110987,0.94989544
14,0.14,0.24967057,0.5872018,0.7844,-0.14235818479471501,1.1009454564282528,0.8148309881513106
15,0.15,0.24967057,0.5872018,0.7844,-0.21746802,0.07147124,0.36651915
16,0.16,0.24967057,0.5872018,0.7844,-0.21746802,0.07147124,0.36651915
17,0.17,0.24967057,0.5872018,0.7844,-0.21746802,0.07147124,0.36651915
18,0.18,0.24967057,0.5872018,0.7844,-0.21746802,0.07147124,0.36651915
19,0.19,0.2544519012101969,0.5866271179695459,0.7849516945985358,-0.21746802,0.07147124,0.36651915
20,0.2,0.294837172790486,0.5817730953444862,0.7896115550457115,-0.21746802,0.07147124,0.36651915
21,0.21,0.30043447,0.58110034,0.7902574,-0.21746802,0.07147124,0.36651915
22,0.22,0.30043447,0.58110034,0.7902574,-0.44715801696181745,0.4784260206496958,0.07120347401952591
23,0.23,0.30043447,0.58110034,0.7902574,-0.589485,0.7305948,-0.11178834
24,0.24,0.30043447,0.58110034,0.7902574,-0.589485,0.7305948,-0.11178834
25,0.25,0.30043447,0.58110034,0.7902574,-0.589485,0.7305948,-0.11178834
26,0.26,0.30043447,0.58110034,0.7902574,-0.589485,0.7305948,-0.11178834
27,0.27,0.30043447,0.58110034,0.7902574,-0.589485,0.7305948,-0.11178834
28,0.28,0.27418550163887506,0.5842552794450913,0.7872286589600395,-0.589485,0.7305948,-0.11178834
29,0.29,0.24967057,0.5872018,0.7844,-0.589485,0.7305948,-0.11178834
30,0.3,0.24967057,0.5872018,0.7844,-0.589485,0.7305948,-0.11178834
31,0.31,0.24967057,0.5872018,0.7844,-0.589485,0.7305948,-0.11178834
32,0.32,0.24967057,0.5872018,0.7844,-0.589485,0.7305948,-0.11178834
33,0.33,0.12599454357513934,0.5251471671128681,0.8083338007482843,-0.3940472602432338,0.328605719316001,0.032418131604292785
34,0.34,-0.029042812,0.44735694,0.83833665,-0.14905111,-0.17531833,0.21319197
35,0.35,-0.029042812,0.44735694,0.83833665,-0.14905111,-0.17531833,0.21319197
36,0.36,-0.029042812,0.44735694,0.83833665,-0.14905111,-0.17531833,0.21319197
37,0.37,-0.029042812,0.44735694,0.83833665,-0.14905111,-0.17531833,0.21319197
38,0.38,-0.029042812,0.44735694,0.83833665,-0.14905111,-0.17531833,0.21319197
39,0.39,-0.029042812,0.44735694,0.83833665,-0.14905111,-0.17531833,0.21319197
40,0.4,-0.029042812,0.44735694,0.83833665,-0.14905111,-0.17531833,0.21319197
41,0.41,-0.029042812,0.44735694,0.83833665,-0.3018053186230234,0.142075844706789,-0.04741461276415374
42,0.42,-0.029042812,0.44735694,0.83833665,-0.36102137,0.26511553,-0.14844026
43,0.43,-0.029042812,0.44735694,0.83833665,-0.36102137,0.26511553,-0.14844026
44,0.44,-0.029042812,0.44735694,0.83833665,-0.36102137,0.26511553,-0.14844026
45,0.45,-0.029042812,0.44735694,0.83833665,-0.36102137,0.26511553,-0.14844026
46,0.46,-0.029042812,0.44735694,0.83833665,-0.36102137,0.26511553,-0.14844026
47,0.47,-0.029042812,0.44735694,0.83833665,-0.36102137,0.26511553,-0.14844026
48,0.48,-0.029042812,0.44735694,0.83833665,-0.36102137,0.26511553,-0.14844026
49,0.49,0.022737565428528436,0.47918412006713823,0.8011233358573933,-0.36102137,0.26511553,-0.14844026
50,0.5,0.17742962,0.5742667,0.68994987,-0.36102137,0.26511553,-0.14844026
51,0.51,0.17742962,0.5742667,0.68994987,-0.36102137,0.26511553,-0.14844026
52,0.52,0.17742962,0.5742667,0.68994987,-0.36102137,0.26511553,-0.14844026
53,0.53,0.11418937179396241,0.5233721711342301,0.8135328917246547,-0.24309384536820297,0.582321627120952,-0.09199901099202455
54,0.54,0.054912884,0.4756676,0.92937,-0.13255776,0.87964594,-0.039095376
55,0.55,0.054912884,0.4756676,0.92937,-0.13255776,0.87964594,-0.039095376
56,0.56,0.15551630527871288,0.5566312880548462,0.7327724984064691,-0.13255776,0.87964594,-0.039095376
57,0.57,0.17742962,0.5742667,0.68994987,-0.13255776,0.87964594,-0.039095376
58,0.58,0.17742962,0.5742667,0.68994987,-0.13255776,0.87964594,-0.039095376
59,0.59,0.17742962,0.5742667,0.68994987,-0.13255776,0.87964594,-0.039095376
60,0.6,0.17742962,0.5742667,0.68994987,-0.13255776,0.87964594,-0.039095376
61,0.61,0.17742962,0.5742667,0.68994987,-0.13255776,0.87964594,-0.039095376
62,0.62,0.17742962,0.5742667,0.68994987,-0.13255776,0.87964594,-0.039095376
63,0.63,0.17742962,0.5742667,0.68994987,-0.13255776,0.87964594,-0.039095376
64,0.64,0.17742962,0.5742667,0.68994987,-0.13255776,0.87964594,-0.039095376
65,0.65,0.17742962,0.5742667,0.68994987,-0.13255776,0.87964594,-0.039095376
66,0.66,0.17742962,0.5742667,0.68994987,-0.13255776,0.87964594,-0.039095376
67,0.67,0.17742962,0.5742667,0.68994987,-0.13255776,0.87964594,-0.039095376
68,0.68,0.17742962,0.5742667,0.68994987,-0.13255776,0.87964594,-0.039095376
69,0.69,0.17742962,0.5742667,0.68994987,-0.13255776,0.87964594,-0.039095376
70,0.7,0.17742962,0.5742667,0.68994987,-0.13255776,0.87964594,-0.039095376
71,0.71,0.17742962,0.5742667,0.68994987,-0.13255776,0.87964594,-0.039095376
72,0.72,0.17742962,0.5742667,0.68994987,-0.13255776,0.87964594,-0.039095376
73,0.73,0.1817138993216258,0.5774488617305246,0.6937529443304711,-0.13255776,0.87964594,-0.039095376
74,0.74,0.2175890378660876,0.6040952319560143,0.725598631377964,-0.13255776,0.87964594,-0.039095376
75,0.75,0.24478942,0.6242984,0.7497439,-0.13255776,0.87964594,-0.039095376
76,0.76,0.24478942,0.6242984,0.7497439,-0.13255776,0.87964594,-0.039095376
77,0.77,0.24478942,0.6242984,0.7497439,-0.2678401740838627,-0.0299010637205625,0.032021468013169255
78,0.78,0.24478942,0.6242984,0.7497439,-0.28710666,-0.15943582,0.0421497
79,0.79,0.24478942,0.6242984,0.7497439,-0.1676510068056801,-0.14165020297241718,-0.0005888783311655925
80,0.8,0.24478942,0.6242984,0.7497439,-0.012217305,-0.118507855,-0.056199603
81,0.81,0.24478942,0.6242984,0.7497439,-0.012217305,-0.118507855,-0.056199603
82,0.82,0.24478942,0.6242984,0.7497439,-0.012217305,-0.118507855,-0.056199603
83,0.83,0.24478942,0.6242984,0.7497439,-0.053123104017410716,0.2207818587270736,-0.05038558084086681
84,0.84,0.24478942,0.6242984,0.7497439,-0.13255776,0.87964594,-0.039095376
85,0.85,0.24478942,0.6242984,0.7497439,-0.13255776,0.87964594,-0.039095376
86,0.86,0.24478942,0.6242984,0.7497439,-0.13255776,0.87964594,-0.039095376
87,0.87,0.24478942,0.6242984,0.7497439,-0.13255776,0.87964594,-0.039095376
88,0.88,0.24478942,0.6242984,0.7497439,-0.13255776,0.87964594,-0.039095376
89,0.89,0.24478942,0.6242984,0.7497439,-0.13255776,0.87964594,-0.039095376
90,0.9,0.24478942,0.6242984,0.7497439,-0.13255776,0.87964594,-0.039095376
91,0.91,0.24478942,0.6242984,0.7497439,-0.13255776,0.87964594,-0.039095376
92,0.92,0.24478942,0.6242984,0.7497439,-0.13255776,0.87964594,-0.039095376
93,0.93,0.24478942,0.6242984,0.7497439,-0.13255776,0.87964594,-0.039095376
94,0.94,0.24478942,0.6242984,0.7497439,-0.13255776,0.87964594,-0.039095376
95,0.95,0.24478942,0.6242984,0.7497439,-0.24662757172294741,0.11271805679960958,0.020870178738574992
96,0.96,0.24478942,0.6242984,0.7497439,-0.28710666,-0.15943582,0.0421497
97,0.97,0.24478942,0.6242984,0.7497439,-0.28710666,-0.15943582,0.0421497
98,0.98,0.24478942,0.6242984,0.7497439,-0.28710666,-0.15943582,0.0421497
99,0.99,0.24478942,0.6242984,0.7497439,-0.28710666,-0.15943582,0.0421497
100,1.0,0.24478942,0.6242984,0.7497439,-0.28710666,-0.15943582,0.0421497
101,1.01,0.24478942,0.6242984,0.7497439,-0.28710666,-0.15943582,0.0421497
102,1.02,0.24478942,0.6242984,0.7497439,-0.28710666,-0.15943582,0.0421497
103,1.03,0.24478942,0.6242984,0.7497439,-0.28710666,-0.15943582,0.0421497
104,1.04,0.24478942,0.6242984,0.7497439,-0.28710666,-0.15943582,0.0421497
105,1.05,0.24478942,0.6242984,0.7497439,-0.28710666,-0.15943582,0.0421497
106,1.06,0.24478942,0.6242984,0.7497439,-0.28710666,-0.15943582,0.0421497
107,1.07,0.24478942,0.6242984,0.7497439,-0.28710666,-0.15943582,0.0421497
108,1.08,0.18225472004710166,0.5834057372909076,0.7834624121301824,-0.28710666,-0.15943582,0.0421497
109,1.09,-0.003026159553837073,0.4622469483038024,0.8833652755167615,-0.28710666,-0.15943582,0.0421497
